id,name,quarter,avg_d,avg_u,avg_l
CZ07,Střední Morava,2021-04-01,50.75,23.47,18.09
CZ08,Moravskoslezsko,2021-04-01,59.62,25.64,21.98
DE11,Stuttgart,2021-04-01,116.45,21.98,17.74
DE12,Karlsruhe,2021-04-01,112.87,20.25,17.48
DE13,Freiburg,2021-04-01,97.81,23.28,22.3
DE14,Tübingen,2021-04-01,98.92,18.69,21.5
DE21,Oberbayern,2021-04-01,107.48,29.16,14.93
DE22,Niederbayern,2021-04-01,83.88,23.87,17.01
DE23,Oberpfalz,2021-04-01,89.58,23.83,18.31
DE24,Oberfranken,2021-04-01,93.41,21.92,18.7
DE25,Mittelfranken,2021-04-01,99.79,25.96,17.92
DE26,Unterfranken,2021-04-01,93.88,25.11,18.02
DE27,Schwaben,2021-04-01,97.61,22.72,17.11
DE30,Berlin,2021-04-01,125.9,23.63,13.36
DE40,Brandenburg,2021-04-01,82.2,23.52,16.16
DE50,Bremen,2021-04-01,133.95,27.3,16.58
DE60,Hamburg,2021-04-01,112.49,27.11,13.24
DE71,Darmstadt,2021-04-01,114.24,25.13,13.76
DE72,Gießen,2021-04-01,89.97,25.65,14.36
DE73,Kassel,2021-04-01,96.95,35.48,17.97
DE80,Mecklenburg-Vorpommern,2021-04-01,78.83,22.68,22.71
DE91,Braunschweig,2021-04-01,102.57,34.29,19.86
DE92,Hannover,2021-04-01,101.64,32.64,18.97
DE93,Lüneburg,2021-04-01,102.81,33.66,19.08
DE94,Weser-Ems,2021-04-01,91.6,30.34,22.02
DEA1,Düsseldorf,2021-04-01,110.7,29.65,14.17
DEA2,Köln,2021-04-01,98.11,28.04,14.71
DEA3,Münster,2021-04-01,107.17,39.87,16.45
DEA4,Detmold,2021-04-01,91.07,29.03,20.5
DEA5,Arnsberg,2021-04-01,104.22,23.32,16.33
DEB1,Koblenz,2021-04-01,86.09,20.8,19.63
DEB2,Trier,2021-04-01,70.94,22.37,22.06
DEB3,Rheinhessen-Pfalz,2021-04-01,107.98,23.41,18.98
DEC0,Saarland,2021-04-01,95.15,22.2,22.72
DED2,Dresden,2021-04-01,76.4,20.49,21.37
DED4,Chemnitz,2021-04-01,70.41,19.25,21.35
DED5,Leipzig,2021-04-01,95.12,29.13,18.27
DEE0,Sachsen-Anhalt,2021-04-01,71.41,19.1,19.62
DEF0,Schleswig-Holstein,2021-04-01,110.62,35.97,15.39
DEG0,Thüringen,2021-04-01,71.92,18.28,23.99
DK01,Hovedstaden,2021-04-01,182.76,111.43,11.01
DK02,Sjælland,2021-04-01,165.64,124.19,9.17
DK03,Syddanmark,2021-04-01,148.17,113.25,10.14
DK04,Midtjylland,2021-04-01,170.14,119.09,10.26
DK05,Nordjylland,2021-04-01,150.41,109.75,11.99
EE00,Eesti,2021-04-01,76.11,56.58,10.77
EL30,Attiki,2021-04-01,40.83,7.52,19.64
EL41,Voreio Aigaio,2021-04-01,26.92,4.76,38.9
EL42,Notio Aigaio,2021-04-01,28.18,6.19,37.84
EL43,Kriti,2021-04-01,24.1,5.18,28.56
EL51,"Anatoliki Makedonia, Thraki",2021-04-01,30.54,4.94,31.43
EL52,Kentriki Makedonia,2021-04-01,35.34,8.83,24.73
EL53,Dytiki Makedonia,2021-04-01,28.56,4.57,30.05
EL54,Ipeiros,2021-04-01,26.85,4.55,35.55
EL61,Thessalia,2021-04-01,29.04,4.58,28.61
EL62,Ionia Nisia,2021-04-01,21.45,4.53,42.77
EL63,Dytiki Elláda,2021-04-01,29.75,4.71,28.14
EL64,Sterea Elláda,2021-04-01,24.92,4,31.36
EL65,Peloponnisos,2021-04-01,24.76,5.04,31.17
ES11,Galicia,2021-04-01,142.43,111.95,27.98
ES12,Principado de Asturias,2021-04-01,144.53,102.52,27.54
ES13,Cantabria,2021-04-01,153.92,121.01,22.31
ES21,País Vasco,2021-04-01,182.27,124.27,15.96
ES22,Comunidad Foral de Navarra,2021-04-01,187.99,146.11,21.43
ES23,La Rioja,2021-04-01,175.84,137.17,20.79
ES24,Aragón,2021-04-01,156.66,118.53,25.77
ES30,Comunidad de Madrid,2021-04-01,207.49,183.87,6.82
ES41,Castilla y León,2021-04-01,155.37,128.33,23.16
ES42,Castilla-La Mancha,2021-04-01,163.68,140.9,17.03
ES43,Extremadura,2021-04-01,153.43,130.05,23.07
ES51,Cataluña,2021-04-01,169.69,145.47,13.7
ES52,Comunitat Valenciana,2021-04-01,136.47,113.78,20.62
ES53,Illes Balears,2021-04-01,123.17,95.99,26.41
ES61,Andalucía,2021-04-01,141.95,121.37,24.15
ES62,Región de Murcia,2021-04-01,136.49,113.68,20.47
ES63,Ciudad de Ceuta,2021-04-01,204.43,172,19.81
ES64,Ciudad de Melilla,2021-04-01,160.81,145.96,27.99
ES70,Canarias,2021-04-01,132.25,97.76,29.36
FI19,Länsi-Suomi,2021-04-01,91.41,36.75,17.48
FI1B,Helsinki-Uusimaa,2021-04-01,111.72,37.74,13.06
FI1C,Etelä-Suomi,2021-04-01,90.33,37.24,19.13
FI1D,Pohjois- ja Itä-Suomi,2021-04-01,97.78,48.71,19.88
FI20,Åland,2021-04-01,95.09,67.81,8.98
FR10,Ile-de-France,2021-04-01,209.18,157.78,9.04
FRB0,Centre — Val de Loire,2021-04-01,148.92,111.65,24.17
FRC1,Bourgogne,2021-04-01,105.78,75.6,38.47
FRC2,Franche-Comté,2021-04-01,146.29,107.04,26.84
FRD1,Basse-Normandie,2021-04-01,121.31,95.18,32.41
FRD2,Haute-Normandie,2021-04-01,141.65,107.61,21.51
FRE1,Nord-Pas de Calais,2021-04-01,199.94,144.77,13.55
FRE2,Picardie,2021-04-01,186.16,151.34,18.87
FRF1,Alsace,2021-04-01,173.76,137.13,17.6
FRF2,Champagne-Ardenne,2021-04-01,156.62,119.81,22.16
FRF3,Lorraine,2021-04-01,142.41,96.15,25.85
FRG0,Pays de la Loire,2021-04-01,135.39,103.13,24.51
FRH0,Bretagne,2021-04-01,103.8,78.52,33.03
FRI1,Aquitaine,2021-04-01,120.62,89.04,33.54
FRI2,Limousin,2021-04-01,117.92,92.55,36.05
FRI3,Poitou-Charentes,2021-04-01,111.24,83.46,30.72
FRJ1,Languedoc-Roussillon,2021-04-01,134.27,103.36,30.61
FRJ2,Midi-Pyrénées,2021-04-01,137.08,110.7,31.87
FRK1,Auvergne,2021-04-01,126.43,99.29,32.6
FRK2,Rhône-Alpes,2021-04-01,151.36,111.45,22.96
FRL0,Provence-Alpes-Côte d’Azur,2021-04-01,155.89,110.96,25.07
FRM0,Corse,2021-04-01,94.6,71.33,48.89
FRY1,Guadeloupe,2021-04-01,102.76,70.43,46.82
FRY2,Martinique,2021-04-01,79.22,57.71,24.15
FRY3,Guyane,2021-04-01,81.29,65.93,52.94
FRY4,La Réunion,2021-04-01,175.92,153.35,8.93
FRY5,Mayotte,2021-04-01,17.12,2.79,296.38
HR02,Panonska Hrvatska,2021-04-01,38.01,18.23,21.69
HR03,Jadranska Hrvatska,2021-04-01,36.52,18.32,23.59
HR05,Grad Zagreb,2021-04-01,76.75,38.01,10.56
HR06,Sjeverna Hrvatska,2021-04-01,42.13,23.53,19.26
HU11,Budapest,2021-04-01,174.29,73.91,7.87
HU12,Pest,2021-04-01,146.11,78.44,10.66
HU21,Közép-Dunántúl,2021-04-01,129.09,56.32,15.85
HU22,Nyugat-Dunántúl,2021-04-01,123.2,58.44,14.96
HU23,Dél-Dunántúl,2021-04-01,101.05,42.01,18.09
HU31,Észak-Magyarország,2021-04-01,131.93,67.99,14.7
HU32,Észak-Alföld,2021-04-01,128.58,63.34,15.98
HU33,Dél-Alföld,2021-04-01,110.91,51.72,17.65
IE04,Northern and Western,2021-04-01,84.93,26.16,29.52
IE05,Southern,2021-04-01,90.24,27.41,23.63
IE06,Eastern and Midland,2021-04-01,126.29,31.37,17.63
IS00,Ísland,2021-04-01,182.44,164.13,5.06
ITC1,Piemonte,2021-04-01,91.02,39.77,19.16
ITC2,Valle d’Aosta/Vallée d’Aoste,2021-04-01,56.32,20.93,26.61
ITC3,Liguria,2021-04-01,103.3,43.81,17.98
ITC4,Lombardia,2021-04-01,93.38,42.78,15.51
ITF1,Abruzzo,2021-04-01,82.38,34.87,25.15
ITF2,Molise,2021-04-01,78.47,33.88,26.35
ITF3,Campania,2021-04-01,89.04,35.08,18.43
ITF4,Puglia,2021-04-01,85.25,31.82,27
ITF5,Basilicata,2021-04-01,81.34,34.17,29.07
ITF6,Calabria,2021-04-01,60.93,20.9,35.05
ITG1,Sicilia,2021-04-01,92.83,36.37,30.31
ITG2,Sardegna,2021-04-01,82.42,40.21,32.15
ITH1,Provincia Autonoma di Bolzano/Bozen,2021-04-01,54.91,22.74,18.31
ITH2,Provincia Autonoma di Trento,2021-04-01,65.88,24.79,22.49
ITH3,Veneto,2021-04-01,70.26,28.56,21.55
ITH4,Friuli-Venezia Giulia,2021-04-01,66.29,25.69,26.9
ITH5,Emilia-Romagna,2021-04-01,92.61,37.54,20.66
ITI1,Toscana,2021-04-01,71.33,26.7,24.22
ITI2,Umbria,2021-04-01,80.99,32.87,26.85
ITI3,Marche,2021-04-01,59.8,21.6,26.7
ITI4,Lazio,2021-04-01,95.49,37.57,16.49
LI00,Liechtenstein,2021-04-01,124.91,89.94,7.79
LT01,Sostinės regionas,2021-04-01,114.53,109.31,10
LT02,Vidurio ir vakarų Lietuvos regionas,2021-04-01,91.56,81.71,14.12
LU00,Luxembourg,2021-04-01,145.28,94.02,9.15
LV00,Latvija,2021-04-01,92.21,83.75,15.41
ME00,Crna Gora,2021-04-01,52.23,8.48,11.83
MK00,Severna Makedonija,2021-04-01,29.82,17.21,17.87
MT00,Malta,2021-04-01,117.04,17.71,10.07
NL11,Groningen,2021-04-01,130.46,44.69,13.59
NL12,Friesland (NL),2021-04-01,120.6,60.69,13.11
NL13,Drenthe,2021-04-01,124.54,67.6,12.14
NL21,Overijssel,2021-04-01,125.95,88.19,10.06
NL22,Gelderland,2021-04-01,126.62,77.94,10.67
NL23,Flevoland,2021-04-01,158.37,121.64,7.65
NL31,Utrecht,2021-04-01,137.74,75.3,9.68
NL32,Noord-Holland,2021-04-01,144.49,54.69,10.23
NL33,Zuid-Holland,2021-04-01,138.83,59.05,11.7
NL34,Zeeland,2021-04-01,99.43,42.72,13.22
NL41,Noord-Brabant,2021-04-01,135.47,67.15,11.83
NL42,Limburg (NL),2021-04-01,124.71,44.08,13.76
NO02,Innlandet,2021-04-01,115.37,107.52,16.96
NO06,Trøndelag,2021-04-01,143.97,111.56,10.37
NO07,Nord-Norge,2021-04-01,139.7,116.91,12.2
NO08,Oslo og Viken,2021-04-01,157.3,108.32,10.12
NO09,Agder og Sør-Østlandet,2021-04-01,136.11,114,12.6
NO0A,Vestlandet,2021-04-01,139.96,117.33,10.47
NO0B,Jan Mayen and Svalbard,2021-04-01,77.8,71.61,26.84
PL21,Małopolskie,2021-04-01,117.62,39.97,14.09
PL22,Śląskie,2021-04-01,124.7,46.71,10.78
PL41,Wielkopolskie,2021-04-01,121.72,74.82,14.98
PL42,Zachodniopomorskie,2021-04-01,118.43,40.84,22.72
PL43,Lubuskie,2021-04-01,106.16,39.69,24.45
PL51,Dolnośląskie,2021-04-01,113.58,47.38,20.99
PL52,Opolskie,2021-04-01,90.29,31.86,19.53
PL61,Kujawsko-pomorskie,2021-04-01,114.2,37.33,22.48
PL62,Warmińsko-mazurskie,2021-04-01,101.52,35.02,25.64
PL63,Pomorskie,2021-04-01,128.16,42.35,17.4
PL71,Łódzkie,2021-04-01,112.45,37.26,15.89
PL72,Świętokrzyskie,2021-04-01,102.77,35.66,19.95
PL81,Lubelskie,2021-04-01,88.55,34.66,22.1
PL82,Podkarpackie,2021-04-01,84.18,32.31,16.45
PL84,Podlaskie,2021-04-01,90.95,53.54,17.58
PL91,Warszawski stołeczny,2021-04-01,163.06,48.97,11.19
PL92,Mazowiecki regionalny,2021-04-01,74.82,28.56,24.87
PT11,Norte,2021-04-01,136.77,61.83,9.79
PT15,Algarve,2021-04-01,80.53,40.7,25.16
PT16,Centro (PT),2021-04-01,108.84,54.84,16.28
PT17,Área Metropolitana de Lisboa,2021-04-01,150.59,62.31,8.52
PT18,Alentejo,2021-04-01,93.07,47.79,21.75
PT20,Região Autónoma dos Açores,2021-04-01,130,61.18,9.76
PT30,Região Autónoma da Madeira,2021-04-01,118.84,59.46,10.91
RO11,Nord-Vest,2021-04-01,147.49,118.08,9.1
RO12,Centru,2021-04-01,141.99,110.42,9.14
RO21,Nord-Est,2021-04-01,134.83,104.95,12.06
RO22,Sud-Est,2021-04-01,138.57,108.03,9.97
RO31,Sud-Muntenia,2021-04-01,142.49,106.84,8.56
RO32,Bucureşti-Ilfov,2021-04-01,191.87,156.22,4.46
RO41,Sud-Vest Oltenia,2021-04-01,150.64,129.87,9.71
RO42,Vest,2021-04-01,155.83,124,8.73
RS11,City of Belgrade,2021-04-01,86.32,25.95,9.59
RS12,Autonomous Province of Vojvodina,2021-04-01,52.89,15.13,13.44
RS21,Region Šumadije i Zapadne Srbije,2021-04-01,46.35,12.81,16.44
RS22,Region Južne i Istočne Srbije,2021-04-01,49.07,19.39,14.11
SE11,Stockholm,2021-04-01,166.56,127.83,7.38
SE12,Östra Mellansverige,2021-04-01,136.41,100.7,11.94
SE21,Småland med öarna,2021-04-01,115.1,103.91,16.29
SE22,Sydsverige,2021-04-01,139.83,108,10.52
SE23,Västsverige,2021-04-01,141.63,107.59,10.78
SE31,Norra Mellansverige,2021-04-01,122.05,87.4,16.47
SE32,Mellersta Norrland,2021-04-01,106.79,84.39,18.89
SE33,Övre Norrland,2021-04-01,119.92,102.72,19.08
SI03,Vzhodna Slovenija,2021-04-01,75.63,31.91,14.51
SI04,Zahodna Slovenija,2021-04-01,89.68,41.19,11.23
SK01,Bratislavský kraj,2021-04-01,116.54,30.13,10.09
SK02,Západné Slovensko,2021-04-01,65.46,22.32,15.99
SK03,Stredné Slovensko,2021-04-01,64,29.19,17.14
SK04,Východné Slovensko,2021-04-01,82.61,43.59,19.86
TR10,İstanbul,2021-04-01,37.73,8.59,12.37
TR21,"Tekirdağ, Edirne, Kırklareli",2021-04-01,32.6,6.14,17.92
TR22,"Balıkesir, Çanakkale",2021-04-01,24.22,4.73,25.9
TR31,İzmir,2021-04-01,33.1,6.06,19.86
TR32,"Aydın, Denizli, Muğla",2021-04-01,22.59,5.86,30.13
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2021-04-01,24.3,4.68,24.65
TR41,"Bursa, Eskişehir, Bilecik",2021-04-01,30.03,5.17,15.68
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2021-04-01,26.27,5.29,19.44
TR51,Ankara,2021-04-01,40.44,6.36,12.06
TR52,"Konya, Karaman",2021-04-01,26.87,4.49,21.65
TR61,"Antalya, Isparta, Burdur",2021-04-01,28.5,7.88,21.55
TR62,"Adana, Mersin",2021-04-01,32.92,5.27,20.2
TR63,"Hatay, Kahramanmaraş, Osmaniye",2021-04-01,17.52,6.03,31.52
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021-04-01,22.08,4.82,25.32
TR72,"Kayseri, Sivas, Yozgat",2021-04-01,31.64,5.05,21.3
TR81,"Zonguldak, Karabük, Bartın",2021-04-01,24.21,4.44,22.98
TR82,"Kastamonu, Çankırı, Sinop",2021-04-01,21.37,5.03,34.21
TR83,"Samsun, Tokat, Çorum, Amasya",2021-04-01,28.56,5.2,26.31
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021-04-01,26.79,5.57,32.66
TRA1,"Erzurum, Erzincan, Bayburt",2021-04-01,29.02,5.1,25.39
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2021-04-01,20.93,4.92,52.13
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2021-04-01,22.72,4.73,34.91
TRB2,"Van, Muş, Bitlis, Hakkari",2021-04-01,21.94,5.42,39.79
TRC1,"Gaziantep, Adıyaman, Kilis",2021-04-01,23.83,5.83,24.93
TRC2,"Şanlıurfa, Diyarbakır",2021-04-01,23.75,6.04,29.96
TRC3,"Mardin, Batman, Şırnak, Siirt",2021-04-01,21.79,4.84,33.25
UKC1,Tees Valley and Durham,2021-04-01,98.79,24.5,22.82
UKC2,Northumberland and Tyne and Wear,2021-04-01,84.67,18.15,22.86
UKD1,Cumbria,2021-04-01,51.7,23.7,26.12
UKD3,Greater Manchester,2021-04-01,94.91,20.61,16.55
UKD4,Lancashire,2021-04-01,78.87,22.53,19.4
UKD6,Cheshire,2021-04-01,73.64,17.88,18.84
UKD7,Merseyside,2021-04-01,98.5,19.88,18.31
UKE1,East Yorkshire and Northern Lincolnshire,2021-04-01,77.44,18.31,25.36
UKE2,North Yorkshire,2021-04-01,69.71,28.69,22.91
UKE3,South Yorkshire,2021-04-01,82.62,17.41,19.24
UKE4,West Yorkshire,2021-04-01,94.39,20.49,16.83
UKF1,Derbyshire and Nottinghamshire,2021-04-01,89.49,17.43,19.36
UKF2,"Leicestershire, Rutland and Northamptonshire",2021-04-01,96.54,23.9,17.69
UKF3,Lincolnshire,2021-04-01,62.61,15.44,27.22
UKG1,"Herefordshire, Worcestershire and Warwickshire",2021-04-01,78.49,19.29,17.64
UKG2,Shropshire and Staffordshire,2021-04-01,80.61,16.81,17.84
UKG3,West Midlands,2021-04-01,111.69,22.12,17.6
UKH1,East Anglia,2021-04-01,75.67,20.84,18.26
UKH2,Bedfordshire and Hertfordshire,2021-04-01,104.5,20.16,14.31
UKH3,Essex,2021-04-01,90.32,28.79,14.53
UKI3,Inner London — West,2021-04-01,105.92,44.65,12.85
UKI4,Inner London — East,2021-04-01,115.48,42.18,12.66
UKI5,Outer London — East and North East,2021-04-01,118.2,22.54,12.99
UKI6,Outer London — South,2021-04-01,110.24,22.05,13.84
UKI7,Outer London — West and North West,2021-04-01,105.22,24.22,12.51
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2021-04-01,96.15,35.14,13.76
UKJ2,"Surrey, East and West Sussex",2021-04-01,85.01,19.77,15.72
UKJ3,Hampshire and Isle of Wight,2021-04-01,97.83,24.86,17.88
UKJ4,Kent,2021-04-01,86.07,20.04,16.82
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2021-04-01,92.97,26.91,19.77
UKK2,Dorset and Somerset,2021-04-01,68.62,24.7,23
UKK3,Cornwall and Isles of Scilly,2021-04-01,50.95,16.11,23.81
UKK4,Devon,2021-04-01,74.09,16.95,27.05
UKL1,West Wales and The Valleys,2021-04-01,61.47,15.38,22.95
UKL2,East Wales,2021-04-01,78.1,19.22,22.46
UKM5,North Eastern Scotland,2021-04-01,67.04,33.63,27.67
UKM6,Highlands and Islands,2021-04-01,41.9,12.32,32.4
UKM7,Eastern Scotland,2021-04-01,96.55,22.77,26.25
UKM8,West Central Scotland,2021-04-01,107.88,21.66,23.49
UKM9,Southern Scotland,2021-04-01,79.13,16.6,28.06
UKN0,Northern Ireland,2021-04-01,85.43,19.73,32.84
