id,name,quarter,avg_d,avg_u,avg_l
UKI3,Inner London — West,2019-01-01,55.62,23.11,20.75
UKI4,Inner London — East,2019-01-01,61.75,20.59,18.96
UKI5,Outer London — East and North East,2019-01-01,72.37,12.36,15.66
UKI6,Outer London — South,2019-01-01,68.5,11.64,15
UKI7,Outer London — West and North West,2019-01-01,64.08,13.15,15.84
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019-01-01,52.22,15.83,20.58
UKJ2,"Surrey, East and West Sussex",2019-01-01,51.64,11.2,20.45
UKJ3,Hampshire and Isle of Wight,2019-01-01,55.06,11.03,24.5
UKJ4,Kent,2019-01-01,50.67,10.85,21.77
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2019-01-01,53.76,15.29,24.32
UKK2,Dorset and Somerset,2019-01-01,40.48,10.74,27.07
UKK3,Cornwall and Isles of Scilly,2019-01-01,31.54,11,33.03
UKK4,Devon,2019-01-01,44.6,9.64,32.45
UKL1,West Wales and The Valleys,2019-01-01,36.15,10.64,29.96
UKL2,East Wales,2019-01-01,46.05,11.52,27.48
UKM5,North Eastern Scotland,2019-01-01,27.59,13.11,33.81
UKM6,Highlands and Islands,2019-01-01,24.91,9.3,38.13
UKM7,Eastern Scotland,2019-01-01,47.72,10.75,27.2
UKM8,West Central Scotland,2019-01-01,58.65,11.91,23.57
UKM9,Southern Scotland,2019-01-01,41.94,10.03,32.82
UKN0,Northern Ireland,2019-01-01,42.31,10.1,40.3
