id,name,quarter,avg_d,avg_u,avg_l
NL13,Drenthe,2021-01-01,114.63,78.59,11.21
NL21,Overijssel,2021-01-01,117.17,99.28,9.3
NL22,Gelderland,2021-01-01,118.22,84.06,10.03
NL23,Flevoland,2021-01-01,146.35,125.86,7.43
NL31,Utrecht,2021-01-01,123.46,79.6,9.64
NL32,Noord-Holland,2021-01-01,124.59,59.86,10.08
NL33,Zuid-Holland,2021-01-01,122.91,62.19,11.09
NL34,Zeeland,2021-01-01,108.77,39.1,12.62
NL41,Noord-Brabant,2021-01-01,120.65,72.33,11.23
NL42,Limburg (NL),2021-01-01,101.24,44.99,13.76
NO02,Innlandet,2021-01-01,89.86,94.44,19.89
NO06,Trøndelag,2021-01-01,133.97,114.75,10.11
NO07,Nord-Norge,2021-01-01,126.64,119.07,12.19
NO08,Oslo og Viken,2021-01-01,146.52,102.13,10.37
NO09,Agder og Sør-Østlandet,2021-01-01,128.67,113.65,12.59
NO0A,Vestlandet,2021-01-01,132.93,118.73,10.2
NO0B,Jan Mayen and Svalbard,2021-01-01,62.94,67.84,48.16
PL21,Małopolskie,2021-01-01,104.44,35.98,15.46
PL22,Śląskie,2021-01-01,111.63,44.26,11.93
PL41,Wielkopolskie,2021-01-01,108.35,72.54,14.99
PL42,Zachodniopomorskie,2021-01-01,99.49,36.26,22.82
PL43,Lubuskie,2021-01-01,84.48,33.37,27.55
PL51,Dolnośląskie,2021-01-01,95.01,42.5,22.46
PL52,Opolskie,2021-01-01,79.5,28.79,20.8
PL61,Kujawsko-pomorskie,2021-01-01,85.77,28.36,25.71
PL62,Warmińsko-mazurskie,2021-01-01,84.01,29.71,25.99
PL63,Pomorskie,2021-01-01,109.37,36.43,18.9
PL71,Łódzkie,2021-01-01,98.82,33.8,16.86
PL72,Świętokrzyskie,2021-01-01,83.21,34.11,21.52
PL81,Lubelskie,2021-01-01,73.2,27.51,22.83
PL82,Podkarpackie,2021-01-01,73.54,30.58,15.88
PL84,Podlaskie,2021-01-01,80.21,47.92,21.22
PL91,Warszawski stołeczny,2021-01-01,143.64,42.82,11.94
PL92,Mazowiecki regionalny,2021-01-01,62.36,24.14,26.96
PT11,Norte,2021-01-01,128.7,60.27,10.15
PT15,Algarve,2021-01-01,78.12,39.86,26.78
PT16,Centro (PT),2021-01-01,96.57,51.43,17.91
PT17,Área Metropolitana de Lisboa,2021-01-01,139.1,60.42,8.58
PT18,Alentejo,2021-01-01,84.98,46.13,22.22
PT20,Região Autónoma dos Açores,2021-01-01,122.53,57.14,10.14
PT30,Região Autónoma da Madeira,2021-01-01,112.9,57.81,10.39
RO11,Nord-Vest,2021-01-01,129.14,109.75,8.75
RO12,Centru,2021-01-01,116.3,103.33,9.91
RO21,Nord-Est,2021-01-01,125.46,99.71,12.89
RO22,Sud-Est,2021-01-01,114.64,96.07,9.95
RO31,Sud-Muntenia,2021-01-01,128.18,100.64,8.57
RO32,Bucureşti-Ilfov,2021-01-01,170.93,142.7,4.66
RO41,Sud-Vest Oltenia,2021-01-01,129.1,113.93,9.68
RO42,Vest,2021-01-01,139.22,114.91,8.3
RS11,City of Belgrade,2021-01-01,78.04,23.33,10.1
RS12,Autonomous Province of Vojvodina,2021-01-01,48.64,13.69,13.68
RS21,Region Šumadije i Zapadne Srbije,2021-01-01,40.16,10.86,17.11
RS22,Region Južne i Istočne Srbije,2021-01-01,42.82,17.23,15.37
SE11,Stockholm,2021-01-01,153.48,124.97,6.69
SE12,Östra Mellansverige,2021-01-01,126.94,97.82,11.96
SE21,Småland med öarna,2021-01-01,116.79,109.93,13.89
SE22,Sydsverige,2021-01-01,126.15,106.15,10.28
SE23,Västsverige,2021-01-01,131.22,103.78,10.77
SE31,Norra Mellansverige,2021-01-01,114.01,87.68,15.51
SE32,Mellersta Norrland,2021-01-01,105.84,86.73,18.45
SE33,Övre Norrland,2021-01-01,134.16,122.56,15.56
SI03,Vzhodna Slovenija,2021-01-01,69.21,29.5,14.15
SI04,Zahodna Slovenija,2021-01-01,79.17,38.47,10.32
SK01,Bratislavský kraj,2021-01-01,99.12,28.51,10.56
SK02,Západné Slovensko,2021-01-01,54.22,19.7,17.29
SK03,Stredné Slovensko,2021-01-01,50.71,26.1,18.36
SK04,Východné Slovensko,2021-01-01,69.35,42.07,19.18
TR10,İstanbul,2021-01-01,30.59,7.34,12.61
TR21,"Tekirdağ, Edirne, Kırklareli",2021-01-01,28.81,6.02,15.82
TR22,"Balıkesir, Çanakkale",2021-01-01,21.9,4.69,25.15
TR31,İzmir,2021-01-01,27.55,5.57,18.32
TR32,"Aydın, Denizli, Muğla",2021-01-01,19.84,4.71,29.46
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2021-01-01,19.31,4.33,25.22
TR41,"Bursa, Eskişehir, Bilecik",2021-01-01,24.23,4.7,16.93
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2021-01-01,21.44,4.97,21.26
TR51,Ankara,2021-01-01,31.43,5.93,12.79
TR52,"Konya, Karaman",2021-01-01,24.42,4.33,21.58
TR61,"Antalya, Isparta, Burdur",2021-01-01,24.97,6.29,23.8
TR62,"Adana, Mersin",2021-01-01,25.07,5.05,20.51
TR63,"Hatay, Kahramanmaraş, Osmaniye",2021-01-01,14.64,5.61,31.8
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021-01-01,19.99,4.6,24.36
TR72,"Kayseri, Sivas, Yozgat",2021-01-01,26.38,4.9,21.38
TR81,"Zonguldak, Karabük, Bartın",2021-01-01,21.91,4.15,25.15
TR82,"Kastamonu, Çankırı, Sinop",2021-01-01,19.42,4.95,30.98
TR83,"Samsun, Tokat, Çorum, Amasya",2021-01-01,22.4,4.8,25.92
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021-01-01,22.17,5.09,31.85
TRA1,"Erzurum, Erzincan, Bayburt",2021-01-01,28.36,4.66,20.38
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2021-01-01,19.68,4.96,44.38
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2021-01-01,20.91,4.55,30.19
TRB2,"Van, Muş, Bitlis, Hakkari",2021-01-01,19.2,5.06,40.18
TRC1,"Gaziantep, Adıyaman, Kilis",2021-01-01,20.64,5.39,26.06
TRC2,"Şanlıurfa, Diyarbakır",2021-01-01,19.38,5.33,33.65
TRC3,"Mardin, Batman, Şırnak, Siirt",2021-01-01,18.4,4.49,34.32
UKC1,Tees Valley and Durham,2021-01-01,82.38,17.41,22.02
UKC2,Northumberland and Tyne and Wear,2021-01-01,75.47,17.16,22.41
UKD1,Cumbria,2021-01-01,45.4,19.94,24.69
UKD3,Greater Manchester,2021-01-01,80.95,18.55,16.47
UKD4,Lancashire,2021-01-01,67.81,20.96,18.67
UKD6,Cheshire,2021-01-01,63.82,16.89,18.89
UKD7,Merseyside,2021-01-01,83.28,18.4,18.1
UKE1,East Yorkshire and Northern Lincolnshire,2021-01-01,71.9,17.01,21.65
UKE2,North Yorkshire,2021-01-01,64.44,29.32,22
UKE3,South Yorkshire,2021-01-01,70.25,15.86,18.89
UKE4,West Yorkshire,2021-01-01,82.18,19.4,15.91
UKF1,Derbyshire and Nottinghamshire,2021-01-01,81.11,16.24,16.55
UKF2,"Leicestershire, Rutland and Northamptonshire",2021-01-01,83.67,20.92,15.67
UKF3,Lincolnshire,2021-01-01,59.54,14.81,21.84
UKG1,"Herefordshire, Worcestershire and Warwickshire",2021-01-01,70.8,17.79,16.88
UKG2,Shropshire and Staffordshire,2021-01-01,73.02,15.85,16.97
UKG3,West Midlands,2021-01-01,101.16,20.37,14.1
UKH1,East Anglia,2021-01-01,68.25,19.36,17.27
UKH2,Bedfordshire and Hertfordshire,2021-01-01,90.27,18.16,13.67
UKH3,Essex,2021-01-01,78.58,24.54,14.75
UKI3,Inner London — West,2021-01-01,91.21,38.31,11.88
UKI4,Inner London — East,2021-01-01,96.96,34.05,12.43
UKI5,Outer London — East and North East,2021-01-01,101.98,19.86,12.53
UKI6,Outer London — South,2021-01-01,94.23,20.04,12.46
UKI7,Outer London — West and North West,2021-01-01,91.84,21.5,12.02
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2021-01-01,83.36,32.47,13.93
UKJ2,"Surrey, East and West Sussex",2021-01-01,76.56,17.53,16.52
UKJ3,Hampshire and Isle of Wight,2021-01-01,85.83,20.9,17.46
UKJ4,Kent,2021-01-01,76.85,18.83,17.36
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2021-01-01,84.13,24.98,18.69
UKK2,Dorset and Somerset,2021-01-01,63.54,23.42,22.08
UKK3,Cornwall and Isles of Scilly,2021-01-01,46.57,15.74,23.11
UKK4,Devon,2021-01-01,70.03,15.99,26.03
UKL1,West Wales and The Valleys,2021-01-01,54.95,14.84,23.52
UKL2,East Wales,2021-01-01,69.82,17.55,21.73
UKM5,North Eastern Scotland,2021-01-01,55.43,31.47,30.32
UKM6,Highlands and Islands,2021-01-01,35.24,11.24,31.82
UKM7,Eastern Scotland,2021-01-01,85.12,21.06,21.5
UKM8,West Central Scotland,2021-01-01,94.77,20.11,18.32
UKM9,Southern Scotland,2021-01-01,69.54,15.92,26.35
UKN0,Northern Ireland,2021-01-01,68.23,17.98,32.72
