id,name,quarter,avg_d,avg_u,avg_l
EL63,Dytiki Elláda,2021-10-01,30.73,4.72,25.38
EL64,Sterea Elláda,2021-10-01,27.6,4.37,26.35
EL65,Peloponnisos,2021-10-01,27.49,4.85,26.35
ES11,Galicia,2021-10-01,165.39,135.05,26.51
ES12,Principado de Asturias,2021-10-01,157.25,107.87,26.92
ES13,Cantabria,2021-10-01,168.46,146.31,21.81
ES21,País Vasco,2021-10-01,199.77,151.9,15.23
ES22,Comunidad Foral de Navarra,2021-10-01,187.3,147.45,21.87
ES23,La Rioja,2021-10-01,181.72,143.02,19.35
ES24,Aragón,2021-10-01,174.82,143.14,21.06
ES30,Comunidad de Madrid,2021-10-01,224.36,204.13,6.59
ES41,Castilla y León,2021-10-01,176.97,151.34,19.68
ES42,Castilla-La Mancha,2021-10-01,187.13,164.16,13.9
ES43,Extremadura,2021-10-01,170.54,148.07,23.88
ES51,Cataluña,2021-10-01,192.71,175.87,11.55
ES52,Comunitat Valenciana,2021-10-01,150.12,127.01,17.72
ES53,Illes Balears,2021-10-01,150.98,127.2,23.92
ES61,Andalucía,2021-10-01,156.87,138.65,23.41
ES62,Región de Murcia,2021-10-01,148.21,128.4,19.42
ES63,Ciudad de Ceuta,2021-10-01,222.8,186.04,20.78
ES64,Ciudad de Melilla,2021-10-01,207.63,169.72,19.11
ES70,Canarias,2021-10-01,121.26,87.36,26.15
FI19,Länsi-Suomi,2021-10-01,113.03,49.38,16.48
FI1B,Helsinki-Uusimaa,2021-10-01,127.3,50.55,12.29
FI1C,Etelä-Suomi,2021-10-01,114,52.72,17.04
FI1D,Pohjois- ja Itä-Suomi,2021-10-01,113.04,57.52,19.47
FI20,Åland,2021-10-01,112.21,79.34,7.11
FR10,Ile-de-France,2021-10-01,222.87,164.72,8.76
FRB0,Centre — Val de Loire,2021-10-01,173.95,126.27,23.05
FRC1,Bourgogne,2021-10-01,120.87,87.13,40.1
FRC2,Franche-Comté,2021-10-01,177.6,125.94,25.37
FRD1,Basse-Normandie,2021-10-01,139.61,103.75,36.09
FRD2,Haute-Normandie,2021-10-01,167.37,129.26,22.18
FRE1,Nord-Pas de Calais,2021-10-01,212.68,155.25,12.79
FRE2,Picardie,2021-10-01,208.72,163.26,15.95
FRF1,Alsace,2021-10-01,194.47,148.91,17.18
FRF2,Champagne-Ardenne,2021-10-01,183.45,142.04,21.91
FRF3,Lorraine,2021-10-01,166.01,120.78,24.88
FRG0,Pays de la Loire,2021-10-01,156.74,121.1,23.38
FRH0,Bretagne,2021-10-01,114.6,82.46,32.41
FRI1,Aquitaine,2021-10-01,146.02,105.13,33.36
FRI2,Limousin,2021-10-01,138.61,104.41,32.73
FRI3,Poitou-Charentes,2021-10-01,128.69,94.48,34.23
FRJ1,Languedoc-Roussillon,2021-10-01,149.32,114.22,35.59
FRJ2,Midi-Pyrénées,2021-10-01,169.43,131.79,31.25
FRK1,Auvergne,2021-10-01,154.83,111.2,31.9
FRK2,Rhône-Alpes,2021-10-01,165.46,118.95,25.41
FRL0,Provence-Alpes-Côte d’Azur,2021-10-01,171.91,119.97,25.77
FRM0,Corse,2021-10-01,116.03,87.27,44.92
FRY1,Guadeloupe,2021-10-01,91.78,65.39,49.26
FRY2,Martinique,2021-10-01,67.48,42.14,28.88
FRY3,Guyane,2021-10-01,101.41,75.45,39.79
FRY4,La Réunion,2021-10-01,184.97,160.53,7.36
FRY5,Mayotte,2021-10-01,16.25,2.97,287.26
HR02,Panonska Hrvatska,2021-10-01,50.05,24.91,20.16
HR03,Jadranska Hrvatska,2021-10-01,52.73,27.1,19.16
HR05,Grad Zagreb,2021-10-01,98.18,51.23,9.34
HR06,Sjeverna Hrvatska,2021-10-01,55.29,33.96,18.37
HU11,Budapest,2021-10-01,190.43,85.01,7.92
HU12,Pest,2021-10-01,164.87,89.99,10.35
HU21,Közép-Dunántúl,2021-10-01,160.75,77.48,14.33
HU22,Nyugat-Dunántúl,2021-10-01,141.26,69.19,15.56
HU23,Dél-Dunántúl,2021-10-01,128.2,62.49,16.49
HU31,Észak-Magyarország,2021-10-01,161.89,87.23,15.12
HU32,Észak-Alföld,2021-10-01,154.09,82.91,14.92
HU33,Dél-Alföld,2021-10-01,128.39,59.57,16.06
IE04,Northern and Western,2021-10-01,100.2,28.88,21.75
IE05,Southern,2021-10-01,102.96,29.55,21.35
IE06,Eastern and Midland,2021-10-01,135.89,32.79,15.44
IS00,Ísland,2021-10-01,187.87,171.64,5.07
ITC1,Piemonte,2021-10-01,109.63,50.99,18.98
ITC2,Valle d’Aosta/Vallée d’Aoste,2021-10-01,63.44,23.42,25.05
ITC3,Liguria,2021-10-01,118.28,54.18,17.79
ITC4,Lombardia,2021-10-01,105.16,52.24,15.06
ITF1,Abruzzo,2021-10-01,97.17,45.9,23.09
ITF2,Molise,2021-10-01,87.07,40.29,24.86
ITF3,Campania,2021-10-01,101.66,44.08,18.63
ITF4,Puglia,2021-10-01,100.13,39.97,23.37
ITF5,Basilicata,2021-10-01,88.4,36.44,27.2
ITF6,Calabria,2021-10-01,69.82,24.57,31.57
ITG1,Sicilia,2021-10-01,99.21,39.13,32.31
ITG2,Sardegna,2021-10-01,92.03,45.75,28.03
ITH1,Provincia Autonoma di Bolzano/Bozen,2021-10-01,61.82,27.51,18.35
ITH2,Provincia Autonoma di Trento,2021-10-01,78.52,31.73,21.56
ITH3,Veneto,2021-10-01,78.45,33.46,21.79
ITH4,Friuli-Venezia Giulia,2021-10-01,81.02,33.87,26.55
ITH5,Emilia-Romagna,2021-10-01,105.18,45.93,22.33
ITI1,Toscana,2021-10-01,82.88,33.4,23.5
ITI2,Umbria,2021-10-01,91.26,42.09,27.1
ITI3,Marche,2021-10-01,69.68,27.31,27.39
ITI4,Lazio,2021-10-01,105.39,48.2,16.26
LI00,Liechtenstein,2021-10-01,150.56,120.47,6.79
LT01,Sostinės regionas,2021-10-01,122.92,116.17,10.6
LT02,Vidurio ir vakarų Lietuvos regionas,2021-10-01,102.54,93.29,13.79
LU00,Luxembourg,2021-10-01,161.64,103.39,9.41
LV00,Latvija,2021-10-01,105,92.32,14.91
ME00,Crna Gora,2021-10-01,70,11.67,11.78
MK00,Severna Makedonija,2021-10-01,33.2,19.4,17.04
MT00,Malta,2021-10-01,135.22,21.23,9.65
NL11,Groningen,2021-10-01,135.66,57.38,13.44
NL12,Friesland (NL),2021-10-01,137.95,87.17,12.14
NL13,Drenthe,2021-10-01,143.28,93.69,11.44
NL21,Overijssel,2021-10-01,143.81,113.61,9.74
NL22,Gelderland,2021-10-01,143.01,105.91,10.08
NL23,Flevoland,2021-10-01,168.76,142.42,7.88
NL31,Utrecht,2021-10-01,151.83,97.03,9.4
NL32,Noord-Holland,2021-10-01,153.23,69.14,9.98
NL33,Zuid-Holland,2021-10-01,147.37,66.93,11.54
NL34,Zeeland,2021-10-01,133.83,59.71,12.39
NL41,Noord-Brabant,2021-10-01,149.75,87.33,11.82
NL42,Limburg (NL),2021-10-01,136.17,56.42,14.95
NO02,Innlandet,2021-10-01,114.7,104.47,17.57
NO06,Trøndelag,2021-10-01,156.8,126.21,9.02
NO07,Nord-Norge,2021-10-01,163.15,141.16,11.1
NO08,Oslo og Viken,2021-10-01,170.15,125.54,9.6
NO09,Agder og Sør-Østlandet,2021-10-01,149.37,130.1,11.3
NO0A,Vestlandet,2021-10-01,151.08,131.86,9.56
NO0B,Jan Mayen and Svalbard,2021-10-01,94.14,102.61,49.63
PL21,Małopolskie,2021-10-01,141.77,47.28,12.71
PL22,Śląskie,2021-10-01,143.23,54.48,10.22
PL41,Wielkopolskie,2021-10-01,141.96,95.14,13.79
PL42,Zachodniopomorskie,2021-10-01,151.44,51.34,21.38
PL43,Lubuskie,2021-10-01,127.54,48.85,24.36
PL51,Dolnośląskie,2021-10-01,136.32,60.15,19.01
PL52,Opolskie,2021-10-01,106.21,38.09,18.64
PL61,Kujawsko-pomorskie,2021-10-01,131.83,46.14,20.35
PL62,Warmińsko-mazurskie,2021-10-01,128.42,43.74,20.92
PL63,Pomorskie,2021-10-01,150.87,51.75,18.34
PL71,Łódzkie,2021-10-01,131.81,45.22,13.57
PL72,Świętokrzyskie,2021-10-01,118.16,44.16,17.87
PL81,Lubelskie,2021-10-01,120.08,51.84,19.1
PL82,Podkarpackie,2021-10-01,91.22,35.45,16.46
PL84,Podlaskie,2021-10-01,113.24,65.16,11.81
PL91,Warszawski stołeczny,2021-10-01,188.42,56.74,9.67
PL92,Mazowiecki regionalny,2021-10-01,106.07,41.23,19.22
PT11,Norte,2021-10-01,153.77,65.31,9.74
PT15,Algarve,2021-10-01,92.07,44.39,24.37
PT16,Centro (PT),2021-10-01,123.3,57.88,14.56
PT17,Área Metropolitana de Lisboa,2021-10-01,168.32,67.34,8.75
PT18,Alentejo,2021-10-01,108.39,50.27,22.7
PT20,Região Autónoma dos Açores,2021-10-01,144.63,63.64,9.87
PT30,Região Autónoma da Madeira,2021-10-01,118.28,58.93,10.54
RO11,Nord-Vest,2021-10-01,172.44,141.92,8.29
RO12,Centru,2021-10-01,162.7,142.73,10.18
RO21,Nord-Est,2021-10-01,159.6,131.46,10.66
RO22,Sud-Est,2021-10-01,157.48,128.96,9.21
RO31,Sud-Muntenia,2021-10-01,159.28,128.02,8.08
RO32,Bucureşti-Ilfov,2021-10-01,205.96,180.87,4.54
RO41,Sud-Vest Oltenia,2021-10-01,163.15,141.47,9.25
RO42,Vest,2021-10-01,180.43,152.43,7.48
RS11,City of Belgrade,2021-10-01,96.64,29.72,9.13
RS12,Autonomous Province of Vojvodina,2021-10-01,62.17,18.49,13.72
RS21,Region Šumadije i Zapadne Srbije,2021-10-01,53,14.72,17.09
RS22,Region Južne i Istočne Srbije,2021-10-01,49.91,18.6,15.38
SE11,Stockholm,2021-10-01,180.17,141.11,7.28
SE12,Östra Mellansverige,2021-10-01,148.11,113.25,13.16
SE21,Småland med öarna,2021-10-01,127.58,113,15.13
SE22,Sydsverige,2021-10-01,149.97,117.92,11.21
SE23,Västsverige,2021-10-01,151.7,120.78,10.87
SE31,Norra Mellansverige,2021-10-01,126.69,90.78,17
SE32,Mellersta Norrland,2021-10-01,118.42,95.68,21.13
SE33,Övre Norrland,2021-10-01,120.52,104.41,20.53
SI03,Vzhodna Slovenija,2021-10-01,82.59,33,14.04
SI04,Zahodna Slovenija,2021-10-01,98.54,43.39,9.79
SK01,Bratislavský kraj,2021-10-01,133.73,39.76,9.25
SK02,Západné Slovensko,2021-10-01,83.68,30.44,14.99
SK03,Stredné Slovensko,2021-10-01,77.77,33.61,16.3
SK04,Východné Slovensko,2021-10-01,95.34,52.44,17.95
TR10,İstanbul,2021-10-01,45.28,15.04,11.38
TR21,"Tekirdağ, Edirne, Kırklareli",2021-10-01,38.91,7.05,15.16
TR22,"Balıkesir, Çanakkale",2021-10-01,30.29,5.82,22.17
TR31,İzmir,2021-10-01,41.77,7.57,14.66
TR32,"Aydın, Denizli, Muğla",2021-10-01,28.14,6.27,26.31
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2021-10-01,30.53,5.64,20.9
TR41,"Bursa, Eskişehir, Bilecik",2021-10-01,36.3,6.6,14.33
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2021-10-01,31.38,6.2,16.63
TR51,Ankara,2021-10-01,46.82,7.25,11.02
TR52,"Konya, Karaman",2021-10-01,29.7,5.14,18.48
TR61,"Antalya, Isparta, Burdur",2021-10-01,31.25,9.26,19.57
TR62,"Adana, Mersin",2021-10-01,38.1,6.1,20.44
TR63,"Hatay, Kahramanmaraş, Osmaniye",2021-10-01,21.14,6.85,28.45
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021-10-01,25.78,5.91,22.16
TR72,"Kayseri, Sivas, Yozgat",2021-10-01,37.74,6.31,20.24
TR81,"Zonguldak, Karabük, Bartın",2021-10-01,29.14,5.55,19.16
TR82,"Kastamonu, Çankırı, Sinop",2021-10-01,25.55,5.72,22.36
TR83,"Samsun, Tokat, Çorum, Amasya",2021-10-01,35.15,5.96,22.03
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2021-10-01,32.11,6.53,28.61
TRA1,"Erzurum, Erzincan, Bayburt",2021-10-01,36.25,6.47,23.61
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2021-10-01,27.49,5.98,43.42
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2021-10-01,26.87,5.66,34.9
TRB2,"Van, Muş, Bitlis, Hakkari",2021-10-01,25.93,6.03,34.8
TRC1,"Gaziantep, Adıyaman, Kilis",2021-10-01,27.32,6.46,25.8
TRC2,"Şanlıurfa, Diyarbakır",2021-10-01,29.79,6.21,28.99
TRC3,"Mardin, Batman, Şırnak, Siirt",2021-10-01,25.05,5.13,28.21
UKC1,Tees Valley and Durham,2021-10-01,121.6,35.98,22.59
UKC2,Northumberland and Tyne and Wear,2021-10-01,100.66,21.39,22.45
UKD1,Cumbria,2021-10-01,58.01,27.92,27.01
UKD3,Greater Manchester,2021-10-01,110.91,23.91,16.13
UKD4,Lancashire,2021-10-01,90.14,24.08,19.09
UKD6,Cheshire,2021-10-01,89.38,22.86,18.55
UKD7,Merseyside,2021-10-01,113.66,22.89,18.53
UKE1,East Yorkshire and Northern Lincolnshire,2021-10-01,94.47,20.82,25.97
UKE2,North Yorkshire,2021-10-01,77.61,29.89,22.36
UKE3,South Yorkshire,2021-10-01,100,21.12,19.72
UKE4,West Yorkshire,2021-10-01,112.13,28.91,16.69
UKF1,Derbyshire and Nottinghamshire,2021-10-01,107.3,20.73,20.23
UKF2,"Leicestershire, Rutland and Northamptonshire",2021-10-01,114.34,28.69,17.64
UKF3,Lincolnshire,2021-10-01,80.51,23.4,23.72
UKG1,"Herefordshire, Worcestershire and Warwickshire",2021-10-01,90.15,22.56,18
UKG2,Shropshire and Staffordshire,2021-10-01,94.15,19.75,19.08
UKG3,West Midlands,2021-10-01,128.18,25.79,18.89
UKH1,East Anglia,2021-10-01,89.4,26,16.82
UKH2,Bedfordshire and Hertfordshire,2021-10-01,119.6,23.21,15.96
UKH3,Essex,2021-10-01,105.03,31.92,15.52
UKI3,Inner London — West,2021-10-01,115.13,54.96,15.45
UKI4,Inner London — East,2021-10-01,129.58,56.43,15.1
UKI5,Outer London — East and North East,2021-10-01,133.02,26.8,13.95
UKI6,Outer London — South,2021-10-01,124.6,25.71,14.08
UKI7,Outer London — West and North West,2021-10-01,119.08,31.61,13.76
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2021-10-01,109.93,41.84,14.24
UKJ2,"Surrey, East and West Sussex",2021-10-01,100.92,23.39,16.71
UKJ3,Hampshire and Isle of Wight,2021-10-01,113.95,29,18.3
UKJ4,Kent,2021-10-01,102.86,23.53,16.53
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2021-10-01,107.93,31.99,20.7
UKK2,Dorset and Somerset,2021-10-01,80.52,28.54,22.88
UKK3,Cornwall and Isles of Scilly,2021-10-01,57.81,17.35,24.59
UKK4,Devon,2021-10-01,85.06,18.45,27.46
UKL1,West Wales and The Valleys,2021-10-01,74.14,18.07,22.2
UKL2,East Wales,2021-10-01,93.68,22.97,21.16
UKM5,North Eastern Scotland,2021-10-01,82.09,45.81,28.11
UKM6,Highlands and Islands,2021-10-01,46.78,14.9,34.59
UKM7,Eastern Scotland,2021-10-01,109.42,26.67,26.72
UKM8,West Central Scotland,2021-10-01,121.39,24.42,26.43
UKM9,Southern Scotland,2021-10-01,92.76,19.25,30.96
UKN0,Northern Ireland,2021-10-01,102.47,25.76,36.58
