id,name,quarter,avg_d,avg_u,avg_l
HU11,Budapest,2020-04-01,114.52,52.28,8.51
HU12,Pest,2020-04-01,99.9,57.28,10.81
HU21,Közép-Dunántúl,2020-04-01,82.34,37.55,16.16
HU22,Nyugat-Dunántúl,2020-04-01,79.52,36.25,17.34
HU23,Dél-Dunántúl,2020-04-01,69.33,28.13,18.83
HU31,Észak-Magyarország,2020-04-01,88.36,49.15,15.54
HU32,Észak-Alföld,2020-04-01,83.72,40.08,17.11
HU33,Dél-Alföld,2020-04-01,65.38,35.34,19.92
IE04,Northern and Western,2020-04-01,48.21,19.02,31.59
IE05,Southern,2020-04-01,53.79,20.74,29.35
IE06,Eastern and Midland,2020-04-01,90.96,26.22,20.4
IS00,Ísland,2020-04-01,139.79,134.17,6.75
ITC1,Piemonte,2020-04-01,55.17,25.06,27.22
ITC2,Valle d’Aosta/Vallée d’Aoste,2020-04-01,29.51,8.1,34.42
ITC3,Liguria,2020-04-01,62.12,27.64,23.71
ITC4,Lombardia,2020-04-01,60.38,27.83,20.88
ITF1,Abruzzo,2020-04-01,39.36,15.78,30.3
ITF2,Molise,2020-04-01,36.1,12.48,29.74
ITF3,Campania,2020-04-01,54.34,22.3,23.91
ITF4,Puglia,2020-04-01,50.71,19.84,34.75
ITF5,Basilicata,2020-04-01,45.49,18.53,33.38
ITF6,Calabria,2020-04-01,39.75,14.09,37.36
ITG1,Sicilia,2020-04-01,57.18,23.58,35.8
ITG2,Sardegna,2020-04-01,50.65,23.99,35.28
ITH1,Provincia Autonoma di Bolzano/Bozen,2020-04-01,39.02,14.71,25.76
ITH2,Provincia Autonoma di Trento,2020-04-01,37.3,12.43,34.65
ITH3,Veneto,2020-04-01,41.21,15.55,29.23
ITH4,Friuli-Venezia Giulia,2020-04-01,40.02,14.15,35.51
ITH5,Emilia-Romagna,2020-04-01,51.64,21.49,27.54
ITI1,Toscana,2020-04-01,43.59,15.29,32.62
ITI2,Umbria,2020-04-01,44.57,19.29,34.97
ITI3,Marche,2020-04-01,35.84,11.93,36.02
ITI4,Lazio,2020-04-01,55.59,22.03,22.84
LI00,Liechtenstein,2020-04-01,93.06,56.9,9.51
LT01,Sostinės regionas,2020-04-01,93.11,99.43,8.49
LT02,Vidurio ir vakarų Lietuvos regionas,2020-04-01,69.46,68.54,14.25
LU00,Luxembourg,2020-04-01,100.78,65.07,12.43
LV00,Latvija,2020-04-01,67.61,65.49,17.2
ME00,Crna Gora,2020-04-01,47.84,7.17,13.86
MK00,Severna Makedonija,2020-04-01,23.93,12.99,22.49
MT00,Malta,2020-04-01,88.33,13.79,10.92
NL11,Groningen,2020-04-01,89.45,37.3,14.5
NL12,Friesland (NL),2020-04-01,86.89,46.14,14.4
NL13,Drenthe,2020-04-01,92.53,63.76,12.39
NL21,Overijssel,2020-04-01,94.32,75.51,9.8
NL22,Gelderland,2020-04-01,95.25,66.11,10.82
NL23,Flevoland,2020-04-01,125.07,106.89,8.32
NL31,Utrecht,2020-04-01,104.22,68.75,9.69
NL32,Noord-Holland,2020-04-01,105.73,49.37,10.2
NL33,Zuid-Holland,2020-04-01,103.46,50.89,11.41
NL34,Zeeland,2020-04-01,88.56,28.49,12.81
NL41,Noord-Brabant,2020-04-01,101.89,60.37,11.57
NL42,Limburg (NL),2020-04-01,89.26,40.79,13.51
NO02,Innlandet,2020-04-01,94.99,98.44,18.09
NO06,Trøndelag,2020-04-01,113.74,90.24,11.18
NO07,Nord-Norge,2020-04-01,104.72,95.49,13.88
NO08,Oslo og Viken,2020-04-01,121.96,84.56,9.58
NO09,Agder og Sør-Østlandet,2020-04-01,110.62,97.94,13.17
NO0A,Vestlandet,2020-04-01,113.41,101.65,12.6
NO0B,Jan Mayen and Svalbard,2020-04-01,62.14,62.8,78.83
PL21,Małopolskie,2020-04-01,85.75,29.46,18.73
PL22,Śląskie,2020-04-01,87.06,35.37,13.13
PL41,Wielkopolskie,2020-04-01,89.32,61.08,16.7
PL42,Zachodniopomorskie,2020-04-01,72.08,23.97,27.94
PL43,Lubuskie,2020-04-01,58,20.93,30.5
PL51,Dolnośląskie,2020-04-01,75.16,35.27,25.59
PL52,Opolskie,2020-04-01,55.78,18.63,26.25
PL61,Kujawsko-pomorskie,2020-04-01,65.38,20.88,25.68
PL62,Warmińsko-mazurskie,2020-04-01,62.32,22.41,27.82
PL63,Pomorskie,2020-04-01,78.58,27.29,22.34
PL71,Łódzkie,2020-04-01,74.3,25.62,19.18
PL72,Świętokrzyskie,2020-04-01,61.83,22.57,32.97
PL81,Lubelskie,2020-04-01,52.84,19.94,27.19
PL82,Podkarpackie,2020-04-01,53.68,22.7,20.08
PL84,Podlaskie,2020-04-01,67.59,44.15,17.87
PL91,Warszawski stołeczny,2020-04-01,115.4,33.88,13.99
PL92,Mazowiecki regionalny,2020-04-01,43.94,17.78,29.4
PT11,Norte,2020-04-01,89.32,45.39,12.76
PT15,Algarve,2020-04-01,46.65,28.71,30.6
PT16,Centro (PT),2020-04-01,71.6,40.75,19.93
PT17,Área Metropolitana de Lisboa,2020-04-01,106.99,46.38,8.94
PT18,Alentejo,2020-04-01,61.81,36.73,25.94
PT20,Região Autónoma dos Açores,2020-04-01,78.16,35.85,17.94
PT30,Região Autónoma da Madeira,2020-04-01,87.48,42.73,11.13
RO11,Nord-Vest,2020-04-01,96.5,84.07,11.97
RO12,Centru,2020-04-01,85.73,85.99,11.6
RO21,Nord-Est,2020-04-01,89.57,73.55,16.19
RO22,Sud-Est,2020-04-01,90.47,76.56,12.25
RO31,Sud-Muntenia,2020-04-01,90.59,66.69,10.94
RO32,Bucureşti-Ilfov,2020-04-01,131.86,111.01,4.65
RO41,Sud-Vest Oltenia,2020-04-01,84.56,79.13,12.97
RO42,Vest,2020-04-01,108.66,92.43,10.52
RS11,City of Belgrade,2020-04-01,63.07,18.48,10.89
RS12,Autonomous Province of Vojvodina,2020-04-01,43.31,11.46,16.72
RS21,Region Šumadije i Zapadne Srbije,2020-04-01,34.68,8.74,18.6
RS22,Region Južne i Istočne Srbije,2020-04-01,36.98,15.16,16.1
SE11,Stockholm,2020-04-01,134.21,104.98,7.68
SE12,Östra Mellansverige,2020-04-01,120.17,86.18,11.2
SE21,Småland med öarna,2020-04-01,90.59,88.12,16.19
SE22,Sydsverige,2020-04-01,105.15,85.47,11.19
SE23,Västsverige,2020-04-01,103.91,87.38,11.29
SE31,Norra Mellansverige,2020-04-01,103.77,74.44,16.53
SE32,Mellersta Norrland,2020-04-01,85.22,75.91,25.28
SE33,Övre Norrland,2020-04-01,87.56,80.95,21.06
SI03,Vzhodna Slovenija,2020-04-01,50.68,14.98,18.05
SI04,Zahodna Slovenija,2020-04-01,57.9,22.65,12.11
SK01,Bratislavský kraj,2020-04-01,83.02,27.53,12.23
SK02,Západné Slovensko,2020-04-01,40.75,15.63,20.32
SK03,Stredné Slovensko,2020-04-01,42.69,20.61,20.13
SK04,Východné Slovensko,2020-04-01,54.92,33.73,23.5
TR10,İstanbul,2020-04-01,25.61,7.15,16.52
TR21,"Tekirdağ, Edirne, Kırklareli",2020-04-01,27.12,6.84,19.57
TR22,"Balıkesir, Çanakkale",2020-04-01,19.16,4.77,30.34
TR31,İzmir,2020-04-01,25.51,8.27,21.58
TR32,"Aydın, Denizli, Muğla",2020-04-01,18.32,5.32,36.04
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2020-04-01,17.33,4.43,30.16
TR41,"Bursa, Eskişehir, Bilecik",2020-04-01,22.38,6.64,21.62
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2020-04-01,18.13,4.8,27.69
TR51,Ankara,2020-04-01,28.55,8.38,15.01
TR52,"Konya, Karaman",2020-04-01,20.66,3.55,26.72
TR61,"Antalya, Isparta, Burdur",2020-04-01,24.4,6.94,27.34
TR62,"Adana, Mersin",2020-04-01,23.81,8.72,24.86
TR63,"Hatay, Kahramanmaraş, Osmaniye",2020-04-01,12.51,4.77,39.17
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2020-04-01,16.83,3.62,29.64
TR72,"Kayseri, Sivas, Yozgat",2020-04-01,23.47,6.96,25.12
TR81,"Zonguldak, Karabük, Bartın",2020-04-01,19.42,3.55,32.3
TR82,"Kastamonu, Çankırı, Sinop",2020-04-01,15.34,3.69,39.3
TR83,"Samsun, Tokat, Çorum, Amasya",2020-04-01,20.06,6.01,28.52
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2020-04-01,19.68,6.27,36.73
TRA1,"Erzurum, Erzincan, Bayburt",2020-04-01,23.92,4.13,25.71
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2020-04-01,16.66,4.36,47.03
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2020-04-01,17.19,3.67,36.55
TRB2,"Van, Muş, Bitlis, Hakkari",2020-04-01,16.88,4.6,49.94
TRC1,"Gaziantep, Adıyaman, Kilis",2020-04-01,21.14,8.16,30.78
TRC2,"Şanlıurfa, Diyarbakır",2020-04-01,18.64,6.61,36.43
TRC3,"Mardin, Batman, Şırnak, Siirt",2020-04-01,16.06,3.57,40.91
UKC1,Tees Valley and Durham,2020-04-01,68.53,13.77,23.29
UKC2,Northumberland and Tyne and Wear,2020-04-01,60.6,13.89,24.31
UKD1,Cumbria,2020-04-01,41.65,18.32,30.06
UKD3,Greater Manchester,2020-04-01,72.6,15.78,17.73
UKD4,Lancashire,2020-04-01,59.97,16.1,22.41
UKD6,Cheshire,2020-04-01,54.01,13.67,23.02
UKD7,Merseyside,2020-04-01,74.27,15.13,20.01
UKE1,East Yorkshire and Northern Lincolnshire,2020-04-01,56.15,13.18,25.51
UKE2,North Yorkshire,2020-04-01,55.41,25.15,25.14
UKE3,South Yorkshire,2020-04-01,58.56,13.79,21.06
UKE4,West Yorkshire,2020-04-01,67.44,15.34,18.04
UKF1,Derbyshire and Nottinghamshire,2020-04-01,68.28,14.22,19.55
UKF2,"Leicestershire, Rutland and Northamptonshire",2020-04-01,67.69,16.86,18.08
UKF3,Lincolnshire,2020-04-01,49.35,12.58,24.41
UKG1,"Herefordshire, Worcestershire and Warwickshire",2020-04-01,54.22,14.31,22.51
UKG2,Shropshire and Staffordshire,2020-04-01,61.64,13.59,23.19
UKG3,West Midlands,2020-04-01,85.47,16.67,17.05
UKH1,East Anglia,2020-04-01,54.93,15.52,21.6
UKH2,Bedfordshire and Hertfordshire,2020-04-01,74.15,15.15,16.5
UKH3,Essex,2020-04-01,61.96,17.53,18.65
UKI3,Inner London — West,2020-04-01,71.9,25.86,15.35
UKI4,Inner London — East,2020-04-01,75.73,24.94,15.44
UKI5,Outer London — East and North East,2020-04-01,81.35,16.56,14.52
UKI6,Outer London — South,2020-04-01,77.44,16.13,13.93
UKI7,Outer London — West and North West,2020-04-01,75.01,17.24,13.44
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2020-04-01,67.49,24.9,16.67
UKJ2,"Surrey, East and West Sussex",2020-04-01,61.24,14.12,18.59
UKJ3,Hampshire and Isle of Wight,2020-04-01,67.73,15.97,19.66
UKJ4,Kent,2020-04-01,61.4,14.98,19.5
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2020-04-01,65.33,19.06,22.54
UKK2,Dorset and Somerset,2020-04-01,49.87,17.21,26.61
UKK3,Cornwall and Isles of Scilly,2020-04-01,39.06,13.02,30.19
UKK4,Devon,2020-04-01,54.54,12.59,31.01
UKL1,West Wales and The Valleys,2020-04-01,45.23,12.79,27.25
UKL2,East Wales,2020-04-01,55.32,14.07,27.55
UKM5,North Eastern Scotland,2020-04-01,43.79,23.79,30.39
UKM6,Highlands and Islands,2020-04-01,30.52,9.91,36.22
UKM7,Eastern Scotland,2020-04-01,67.58,16.8,23.66
UKM8,West Central Scotland,2020-04-01,76.9,16.07,20.51
UKM9,Southern Scotland,2020-04-01,56.83,13.28,29.39
UKN0,Northern Ireland,2020-04-01,53.02,13.21,39.93
