id,name,quarter,avg_d,avg_u,avg_l
DEB1,Koblenz,2019-10-01,55.54,15.08,21.6
DEB2,Trier,2019-10-01,50.81,16.12,28.76
DEB3,Rheinhessen-Pfalz,2019-10-01,67.97,16.3,19.94
DEC0,Saarland,2019-10-01,63.86,15.37,24.36
DED2,Dresden,2019-10-01,52.04,15.46,23.11
DED4,Chemnitz,2019-10-01,41.34,13.55,26.36
DED5,Leipzig,2019-10-01,67.52,19.42,20.52
DEE0,Sachsen-Anhalt,2019-10-01,45.05,13.41,28.09
DEF0,Schleswig-Holstein,2019-10-01,66.52,23.73,22.23
DEG0,Thüringen,2019-10-01,45.48,13.85,28.35
DK01,Hovedstaden,2019-10-01,102.14,67.23,11.51
DK02,Sjælland,2019-10-01,94.6,79.46,11.25
DK03,Syddanmark,2019-10-01,76.61,61.31,11.26
DK04,Midtjylland,2019-10-01,101.74,79.59,11.35
DK05,Nordjylland,2019-10-01,93.2,78.86,11.98
EE00,Eesti,2019-10-01,54.47,41.19,13.05
EL30,Attiki,2019-10-01,26,4.73,26.73
EL41,Voreio Aigaio,2019-10-01,19.44,3.14,73.39
EL42,Notio Aigaio,2019-10-01,19.42,4.41,70.03
EL43,Kriti,2019-10-01,17.33,3.8,37.38
EL51,"Anatoliki Makedonia, Thraki",2019-10-01,20.09,3.41,51.58
EL52,Kentriki Makedonia,2019-10-01,20.52,5.84,42.13
EL53,Dytiki Makedonia,2019-10-01,15.81,2.57,46.36
EL54,Ipeiros,2019-10-01,15.31,2.51,56.92
EL61,Thessalia,2019-10-01,17.89,3.48,42.17
EL62,Ionia Nisia,2019-10-01,16.7,3.23,59.07
EL63,Dytiki Elláda,2019-10-01,17.59,2.88,41.91
EL64,Sterea Elláda,2019-10-01,17.33,2.63,42
EL65,Peloponnisos,2019-10-01,17.9,3.25,40.12
ES11,Galicia,2019-10-01,78.08,66.47,38.08
ES12,Principado de Asturias,2019-10-01,85.79,60.24,20.68
ES13,Cantabria,2019-10-01,103.08,93.29,29.31
ES21,País Vasco,2019-10-01,114.98,83.7,18.85
ES22,Comunidad Foral de Navarra,2019-10-01,103.71,88.35,25.6
ES23,La Rioja,2019-10-01,117.52,106.95,31.38
ES24,Aragón,2019-10-01,93.39,83.77,27.08
ES30,Comunidad de Madrid,2019-10-01,136.21,131.01,7.58
ES41,Castilla y León,2019-10-01,95.19,86.65,26.73
ES42,Castilla-La Mancha,2019-10-01,98.63,93.59,20.34
ES43,Extremadura,2019-10-01,83.17,83.04,26.74
ES51,Cataluña,2019-10-01,111.69,106.83,17.36
ES52,Comunitat Valenciana,2019-10-01,75.27,68.91,24.37
ES53,Illes Balears,2019-10-01,78.24,74.13,29.4
ES61,Andalucía,2019-10-01,83.06,78.17,29.73
ES62,Región de Murcia,2019-10-01,79.86,70.55,29.38
ES63,Ciudad de Ceuta,2019-10-01,102.32,106.14,30.31
ES64,Ciudad de Melilla,2019-10-01,108.38,109.8,37.92
ES70,Canarias,2019-10-01,45.98,46.74,29.41
FI19,Länsi-Suomi,2019-10-01,55.63,24.6,21.58
FI1B,Helsinki-Uusimaa,2019-10-01,69.58,26.45,14.65
FI1C,Etelä-Suomi,2019-10-01,63.21,30.96,19.94
FI1D,Pohjois- ja Itä-Suomi,2019-10-01,66.63,38.32,24.05
FI20,Åland,2019-10-01,54.65,53.86,13.19
FR10,Ile-de-France,2019-10-01,122.1,98.66,12.84
FRB0,Centre — Val de Loire,2019-10-01,77.36,64.68,30.6
FRC1,Bourgogne,2019-10-01,51.73,40.54,44.34
FRC2,Franche-Comté,2019-10-01,66.19,50.68,54.32
FRD1,Basse-Normandie,2019-10-01,44.84,34.76,44.62
FRD2,Haute-Normandie,2019-10-01,61.82,46.75,35.37
FRE1,Nord-Pas de Calais,2019-10-01,99.67,90.97,20.46
FRE2,Picardie,2019-10-01,100.75,92.33,20.74
FRF1,Alsace,2019-10-01,88.43,67.99,29.11
FRF2,Champagne-Ardenne,2019-10-01,59.32,49.18,32.44
FRF3,Lorraine,2019-10-01,72.2,53.64,32.52
FRG0,Pays de la Loire,2019-10-01,69.42,55.85,36.41
FRH0,Bretagne,2019-10-01,52.9,42.5,40.1
FRI1,Aquitaine,2019-10-01,63.99,49.35,45.63
FRI2,Limousin,2019-10-01,48.14,35.62,57.62
FRI3,Poitou-Charentes,2019-10-01,49.48,37.07,43.96
FRJ1,Languedoc-Roussillon,2019-10-01,53.96,41.89,46.24
FRJ2,Midi-Pyrénées,2019-10-01,63.91,52.37,48.87
FRK1,Auvergne,2019-10-01,59.12,47.06,38.55
FRK2,Rhône-Alpes,2019-10-01,72.37,57.75,34.54
FRL0,Provence-Alpes-Côte d’Azur,2019-10-01,73.12,57.66,35.7
FRM0,Corse,2019-10-01,51.66,40.17,51.89
FRY1,Guadeloupe,2019-10-01,33.27,20.51,70.55
FRY2,Martinique,2019-10-01,38.04,23.52,37.7
FRY3,Guyane,2019-10-01,34.48,15.58,32.07
FRY4,La Réunion,2019-10-01,114.18,98.83,14.67
FRY5,Mayotte,2019-10-01,8.7,5.22,357.67
HR02,Panonska Hrvatska,2019-10-01,23.66,10.1,31.63
HR03,Jadranska Hrvatska,2019-10-01,24.89,10.72,31.29
HR05,Grad Zagreb,2019-10-01,43.19,19.81,13.69
HR06,Sjeverna Hrvatska,2019-10-01,24.13,11.78,23.88
HU11,Budapest,2019-10-01,109.36,47.09,8.94
HU12,Pest,2019-10-01,100.88,54.27,10.46
HU21,Közép-Dunántúl,2019-10-01,88.99,39.86,15.03
HU22,Nyugat-Dunántúl,2019-10-01,70.74,34.65,18.78
HU23,Dél-Dunántúl,2019-10-01,66.51,30.52,17.8
HU31,Észak-Magyarország,2019-10-01,88.01,45.01,16.06
HU32,Észak-Alföld,2019-10-01,77.24,38.26,18.45
HU33,Dél-Alföld,2019-10-01,74.63,32.64,18.86
IE04,Northern and Western,2019-10-01,46.83,18.75,33.56
IE05,Southern,2019-10-01,53.75,21.24,30.07
IE06,Eastern and Midland,2019-10-01,89.25,27.23,18.95
IS00,Ísland,2019-10-01,116.05,117.36,6.54
ITC1,Piemonte,2019-10-01,58.12,26.4,25.56
ITC2,Valle d’Aosta/Vallée d’Aoste,2019-10-01,29.49,7.94,42.63
ITC3,Liguria,2019-10-01,58.62,25.38,24.48
ITC4,Lombardia,2019-10-01,60.24,27.56,20.07
ITF1,Abruzzo,2019-10-01,38.98,14.38,31.37
ITF2,Molise,2019-10-01,27.95,8.19,33.9
ITF3,Campania,2019-10-01,55.11,21.66,22.02
ITF4,Puglia,2019-10-01,50.6,18.93,28.29
ITF5,Basilicata,2019-10-01,41.18,15.87,29.45
ITF6,Calabria,2019-10-01,37.75,12.67,37.29
ITG1,Sicilia,2019-10-01,56.3,22.84,30.89
ITG2,Sardegna,2019-10-01,49.29,23.01,34.85
ITH1,Provincia Autonoma di Bolzano/Bozen,2019-10-01,37.14,13.39,25.67
ITH2,Provincia Autonoma di Trento,2019-10-01,32.67,11.48,33.83
ITH3,Veneto,2019-10-01,39.24,14.74,28.01
ITH4,Friuli-Venezia Giulia,2019-10-01,39.6,14.05,34.33
ITH5,Emilia-Romagna,2019-10-01,51.55,21.49,26.34
ITI1,Toscana,2019-10-01,40.62,14.38,31.83
ITI2,Umbria,2019-10-01,43.94,18.2,33.26
ITI3,Marche,2019-10-01,33.37,10.71,33.98
ITI4,Lazio,2019-10-01,49.61,19.16,21.91
LI00,Liechtenstein,2019-10-01,93.48,64.68,10.39
LT01,Sostinės regionas,2019-10-01,82.46,85.03,9.74
LT02,Vidurio ir vakarų Lietuvos regionas,2019-10-01,65.66,64.46,14.65
LU00,Luxembourg,2019-10-01,91.65,63.88,11.76
LV00,Latvija,2019-10-01,67.73,68.01,13.47
ME00,Crna Gora,2019-10-01,41.8,7.05,15.36
MK00,Severna Makedonija,2019-10-01,22.88,11.56,25.35
MT00,Malta,2019-10-01,76.67,13.72,11.78
NL11,Groningen,2019-10-01,87.88,32.36,15.77
NL12,Friesland (NL),2019-10-01,82.21,37.32,15.52
NL13,Drenthe,2019-10-01,84.3,45.8,14.53
NL21,Overijssel,2019-10-01,87.02,63.38,10.46
NL22,Gelderland,2019-10-01,91.1,57.56,11.09
NL23,Flevoland,2019-10-01,112.21,89.29,8.88
NL31,Utrecht,2019-10-01,97.57,56.89,10.02
NL32,Noord-Holland,2019-10-01,98.42,44.39,10.42
NL33,Zuid-Holland,2019-10-01,97.22,42.85,11.2
NL34,Zeeland,2019-10-01,78.97,18.53,12.34
NL41,Noord-Brabant,2019-10-01,97.68,51.85,11.57
NL42,Limburg (NL),2019-10-01,89.71,35.14,14.55
NO02,Innlandet,2019-10-01,93.29,95.33,27.52
NO06,Trøndelag,2019-10-01,109.23,84.92,13.87
NO07,Nord-Norge,2019-10-01,104.16,91.67,14.15
NO08,Oslo og Viken,2019-10-01,115.43,72.23,11.38
NO09,Agder og Sør-Østlandet,2019-10-01,109.82,97.51,13.67
NO0A,Vestlandet,2019-10-01,109.49,97.59,13.39
NO0B,Jan Mayen and Svalbard,2019-10-01,80.82,76.98,43.1
PL21,Małopolskie,2019-10-01,76.06,24.84,18.23
PL22,Śląskie,2019-10-01,78.1,29.41,12.52
PL41,Wielkopolskie,2019-10-01,77.6,51.57,16.72
PL42,Zachodniopomorskie,2019-10-01,67.53,19.78,26.94
PL43,Lubuskie,2019-10-01,51.13,17.14,31.21
PL51,Dolnośląskie,2019-10-01,64.02,27.58,26.92
PL52,Opolskie,2019-10-01,54.48,17.82,25.48
PL61,Kujawsko-pomorskie,2019-10-01,65.65,19.18,23.21
PL62,Warmińsko-mazurskie,2019-10-01,55.19,18,26.76
PL63,Pomorskie,2019-10-01,67.03,23.04,24.69
PL71,Łódzkie,2019-10-01,67.31,23.68,18.4
PL72,Świętokrzyskie,2019-10-01,52.19,19.13,24.31
PL81,Lubelskie,2019-10-01,52.67,19.43,25.04
PL82,Podkarpackie,2019-10-01,48.24,20.06,19.06
PL84,Podlaskie,2019-10-01,55.98,37.51,16.19
PL91,Warszawski stołeczny,2019-10-01,108.03,28.89,12.36
PL92,Mazowiecki regionalny,2019-10-01,49.35,18.76,22.83
PT11,Norte,2019-10-01,90.58,51.34,10.49
PT15,Algarve,2019-10-01,45.35,25.4,29.3
PT16,Centro (PT),2019-10-01,74.42,46.68,17.97
PT17,Área Metropolitana de Lisboa,2019-10-01,101.14,49.32,8.66
PT18,Alentejo,2019-10-01,67.46,40.14,21.63
PT20,Região Autónoma dos Açores,2019-10-01,73.57,37.88,29.41
PT30,Região Autónoma da Madeira,2019-10-01,70.6,39.41,19.57
RO11,Nord-Vest,2019-10-01,85.11,72.47,13.69
RO12,Centru,2019-10-01,76.25,72.78,12.35
RO21,Nord-Est,2019-10-01,87.36,68.34,17.68
RO22,Sud-Est,2019-10-01,86.18,72.37,12.13
RO31,Sud-Muntenia,2019-10-01,87.39,62.75,10.34
RO32,Bucureşti-Ilfov,2019-10-01,118.39,99.53,4.77
RO41,Sud-Vest Oltenia,2019-10-01,71.15,69.05,15.12
RO42,Vest,2019-10-01,97.87,80.74,11.37
RS11,City of Belgrade,2019-10-01,50.59,12.8,11.54
RS12,Autonomous Province of Vojvodina,2019-10-01,37.02,9.09,16.24
RS21,Region Šumadije i Zapadne Srbije,2019-10-01,30.4,7.56,20.97
RS22,Region Južne i Istočne Srbije,2019-10-01,33.07,13.67,18.53
SE11,Stockholm,2019-10-01,115.23,86.41,7.73
SE12,Östra Mellansverige,2019-10-01,100.12,72.08,12.2
SE21,Småland med öarna,2019-10-01,87.85,77.72,18.14
SE22,Sydsverige,2019-10-01,97.51,75.33,11.9
SE23,Västsverige,2019-10-01,97.84,75.71,11.96
SE31,Norra Mellansverige,2019-10-01,85.76,64.72,17.32
SE32,Mellersta Norrland,2019-10-01,76.96,69.7,23.64
SE33,Övre Norrland,2019-10-01,72.52,73.87,24.22
SI03,Vzhodna Slovenija,2019-10-01,45.97,14.24,18.62
SI04,Zahodna Slovenija,2019-10-01,48.12,20.28,13.5
SK01,Bratislavský kraj,2019-10-01,73.56,22.89,13.21
SK02,Západné Slovensko,2019-10-01,41.32,14.12,20.48
SK03,Stredné Slovensko,2019-10-01,39.85,17.84,21.07
SK04,Východné Slovensko,2019-10-01,47.1,25.32,25.31
TR10,İstanbul,2019-10-01,24.45,5.19,18.22
TR21,"Tekirdağ, Edirne, Kırklareli",2019-10-01,26.95,3.82,21.57
TR22,"Balıkesir, Çanakkale",2019-10-01,17.7,3.36,31.25
TR31,İzmir,2019-10-01,23.17,4.34,21.09
TR32,"Aydın, Denizli, Muğla",2019-10-01,16.75,3.74,34.81
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2019-10-01,16.67,3.22,31.43
TR41,"Bursa, Eskişehir, Bilecik",2019-10-01,20.31,3.92,22.36
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2019-10-01,17.44,3.96,27.36
TR51,Ankara,2019-10-01,26.41,4.72,17.13
TR52,"Konya, Karaman",2019-10-01,19.87,3.3,27.59
TR61,"Antalya, Isparta, Burdur",2019-10-01,20.94,6.92,29.61
TR62,"Adana, Mersin",2019-10-01,20.7,4.01,28.59
TR63,"Hatay, Kahramanmaraş, Osmaniye",2019-10-01,12.77,4.93,39.97
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019-10-01,16.06,3.83,30.5
TR72,"Kayseri, Sivas, Yozgat",2019-10-01,21.09,3.7,25.88
TR81,"Zonguldak, Karabük, Bartın",2019-10-01,18.63,2.83,29.19
TR82,"Kastamonu, Çankırı, Sinop",2019-10-01,15.11,3.16,42.61
TR83,"Samsun, Tokat, Çorum, Amasya",2019-10-01,19.84,3.83,28.56
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019-10-01,18.66,3.94,39.12
TRA1,"Erzurum, Erzincan, Bayburt",2019-10-01,22.75,4.25,26.15
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2019-10-01,15.01,3.19,55.72
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2019-10-01,16.18,2.93,40.16
TRB2,"Van, Muş, Bitlis, Hakkari",2019-10-01,16.63,4.09,48.21
TRC1,"Gaziantep, Adıyaman, Kilis",2019-10-01,18.2,4.78,34.04
TRC2,"Şanlıurfa, Diyarbakır",2019-10-01,16.28,3.71,46.51
TRC3,"Mardin, Batman, Şırnak, Siirt",2019-10-01,14.88,3.02,47.5
UKC1,Tees Valley and Durham,2019-10-01,65.28,13.07,23.1
UKC2,Northumberland and Tyne and Wear,2019-10-01,58.31,13.27,24.75
UKD1,Cumbria,2019-10-01,39.77,16.67,30.47
UKD3,Greater Manchester,2019-10-01,70.58,15.52,17.78
UKD4,Lancashire,2019-10-01,56.32,14.88,22.77
UKD6,Cheshire,2019-10-01,51.65,12.93,22.44
UKD7,Merseyside,2019-10-01,69.24,14.29,19.93
UKE1,East Yorkshire and Northern Lincolnshire,2019-10-01,51.95,12.53,25.94
UKE2,North Yorkshire,2019-10-01,51.7,24.03,25.76
UKE3,South Yorkshire,2019-10-01,56.46,13.34,20.93
UKE4,West Yorkshire,2019-10-01,64.91,14.23,18.34
UKF1,Derbyshire and Nottinghamshire,2019-10-01,63.77,13.67,20.05
UKF2,"Leicestershire, Rutland and Northamptonshire",2019-10-01,65.94,15.61,17.97
UKF3,Lincolnshire,2019-10-01,47.15,12.02,26.66
UKG1,"Herefordshire, Worcestershire and Warwickshire",2019-10-01,51.15,13.9,23.03
UKG2,Shropshire and Staffordshire,2019-10-01,58.3,13.12,22.51
UKG3,West Midlands,2019-10-01,79.82,15.53,17.33
UKH1,East Anglia,2019-10-01,52.08,14.96,20.89
UKH2,Bedfordshire and Hertfordshire,2019-10-01,71.94,14.72,15.86
UKH3,Essex,2019-10-01,58.24,14.92,18.13
UKI3,Inner London — West,2019-10-01,64.83,27.96,16.64
UKI4,Inner London — East,2019-10-01,70.67,25.11,15.71
UKI5,Outer London — East and North East,2019-10-01,79.86,16.51,14.09
UKI6,Outer London — South,2019-10-01,78.13,15.6,13.54
UKI7,Outer London — West and North West,2019-10-01,72.47,17.72,14.14
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019-10-01,62.93,22.12,16.88
UKJ2,"Surrey, East and West Sussex",2019-10-01,58.84,13.73,17.79
UKJ3,Hampshire and Isle of Wight,2019-10-01,66.18,14.93,19.11
UKJ4,Kent,2019-10-01,58.17,13.54,19.71
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2019-10-01,62.9,18.25,21.64
UKK2,Dorset and Somerset,2019-10-01,47.46,14.18,25.16
UKK3,Cornwall and Isles of Scilly,2019-10-01,35.91,12.14,30.33
UKK4,Devon,2019-10-01,50.72,11.92,29.08
UKL1,West Wales and The Valleys,2019-10-01,41.45,12.03,28.21
UKL2,East Wales,2019-10-01,52.54,13.64,25.61
UKM5,North Eastern Scotland,2019-10-01,36.65,16.03,30.59
UKM6,Highlands and Islands,2019-10-01,30.52,9.96,37.15
UKM7,Eastern Scotland,2019-10-01,63.52,15.62,23.51
UKM8,West Central Scotland,2019-10-01,72.6,15.67,21.43
UKM9,Southern Scotland,2019-10-01,54.23,12.47,30.2
UKN0,Northern Ireland,2019-10-01,53.49,13.01,36.36
