id,name,quarter,avg_d,avg_u,avg_l
DE94,Weser-Ems,2019-04-01,43.61,16.92,28.6
DEA1,Düsseldorf,2019-04-01,67.09,20.57,19.44
DEA2,Köln,2019-04-01,54.61,17.47,21.28
DEA3,Münster,2019-04-01,66.79,26.68,21.67
DEA4,Detmold,2019-04-01,50.15,14.48,26.84
DEA5,Arnsberg,2019-04-01,59.92,13.92,23.7
DEB1,Koblenz,2019-04-01,46.81,13.47,25.23
DEB2,Trier,2019-04-01,40.6,14.09,32.68
DEB3,Rheinhessen-Pfalz,2019-04-01,56.33,14.12,23.72
DEC0,Saarland,2019-04-01,47.15,13.22,27.94
DED2,Dresden,2019-04-01,42.04,14.47,28.44
DED4,Chemnitz,2019-04-01,37.18,12.41,30.86
DED5,Leipzig,2019-04-01,52.48,17.58,24.09
DEE0,Sachsen-Anhalt,2019-04-01,40.02,11.68,30.12
DEF0,Schleswig-Holstein,2019-04-01,53.07,22.01,23.67
DEG0,Thüringen,2019-04-01,37.37,12.7,32.25
DK01,Hovedstaden,2019-04-01,80.96,51.78,16.25
DK02,Sjælland,2019-04-01,70.19,54.52,18.26
DK03,Syddanmark,2019-04-01,62.55,46.66,14.91
DK04,Midtjylland,2019-04-01,82.52,64.37,15.05
DK05,Nordjylland,2019-04-01,73.13,59.72,15.59
EE00,Eesti,2019-04-01,45.46,30.21,20.51
EL30,Attiki,2019-04-01,25.43,5.26,30.67
EL41,Voreio Aigaio,2019-04-01,16.03,2.55,64.73
EL42,Notio Aigaio,2019-04-01,16.6,6.15,58.35
EL43,Kriti,2019-04-01,15.84,5.78,39.8
EL51,"Anatoliki Makedonia, Thraki",2019-04-01,16.53,2.71,51.07
EL52,Kentriki Makedonia,2019-04-01,18.25,5.71,48.85
EL53,Dytiki Makedonia,2019-04-01,14.49,2.09,49.59
EL54,Ipeiros,2019-04-01,14.01,2.74,60.7
EL61,Thessalia,2019-04-01,17.33,3.44,50.32
EL62,Ionia Nisia,2019-04-01,12.54,3.74,76.73
EL63,Dytiki Elláda,2019-04-01,16.95,3.05,52.08
EL64,Sterea Elláda,2019-04-01,15.83,2.75,54.75
EL65,Peloponnisos,2019-04-01,16.97,3.95,50.29
ES11,Galicia,2019-04-01,78.61,59.48,44.37
ES12,Principado de Asturias,2019-04-01,83.65,57.47,36.72
ES13,Cantabria,2019-04-01,102.86,89.54,34.73
ES21,País Vasco,2019-04-01,104.72,81.48,25.81
ES22,Comunidad Foral de Navarra,2019-04-01,102.53,81.69,32.01
ES23,La Rioja,2019-04-01,132.84,106.96,25.96
ES24,Aragón,2019-04-01,94.05,89.89,34.93
ES30,Comunidad de Madrid,2019-04-01,134.26,123.39,10.11
ES41,Castilla y León,2019-04-01,86.04,73,35.48
ES42,Castilla-La Mancha,2019-04-01,98.55,88.75,33.29
ES43,Extremadura,2019-04-01,78.85,76.91,41.32
ES51,Cataluña,2019-04-01,98.44,92.24,24.68
ES52,Comunitat Valenciana,2019-04-01,62.1,52.14,32.14
ES53,Illes Balears,2019-04-01,62.17,49.54,35.94
ES61,Andalucía,2019-04-01,81.44,71.5,32.98
ES62,Región de Murcia,2019-04-01,66.37,57.29,34.88
ES63,Ciudad de Ceuta,2019-04-01,118.61,115.57,20.55
ES64,Ciudad de Melilla,2019-04-01,125.71,86.16,33.77
ES70,Canarias,2019-04-01,54.71,49.54,33.61
FI19,Länsi-Suomi,2019-04-01,45.37,18.54,25.23
FI1B,Helsinki-Uusimaa,2019-04-01,57.04,21.89,20.57
FI1C,Etelä-Suomi,2019-04-01,47.53,21.1,26.76
FI1D,Pohjois- ja Itä-Suomi,2019-04-01,49.64,23.28,31.55
FI20,Åland,2019-04-01,35.51,33.11,25.18
FR10,Ile-de-France,2019-04-01,100.1,73.49,18.58
FRB0,Centre — Val de Loire,2019-04-01,57.32,39.48,42.45
FRC1,Bourgogne,2019-04-01,39.8,24.51,63.66
FRC2,Franche-Comté,2019-04-01,52.51,35.1,57.57
FRD1,Basse-Normandie,2019-04-01,38.09,27.73,60.15
FRD2,Haute-Normandie,2019-04-01,45.28,28.57,42.77
FRE1,Nord-Pas de Calais,2019-04-01,95.15,72.82,27.72
FRE2,Picardie,2019-04-01,82.76,65.92,31.79
FRF1,Alsace,2019-04-01,71.56,50.6,33.85
FRF2,Champagne-Ardenne,2019-04-01,55.04,35.83,43.65
FRF3,Lorraine,2019-04-01,59.91,38.52,40.64
FRG0,Pays de la Loire,2019-04-01,56.55,40.13,43.87
FRH0,Bretagne,2019-04-01,36.4,23.57,57.33
FRI1,Aquitaine,2019-04-01,48.56,29.95,60.11
FRI2,Limousin,2019-04-01,37.25,24.22,77.38
FRI3,Poitou-Charentes,2019-04-01,31.43,16.99,62.24
FRJ1,Languedoc-Roussillon,2019-04-01,43.43,26.63,56.41
FRJ2,Midi-Pyrénées,2019-04-01,53.34,34.96,64.35
FRK1,Auvergne,2019-04-01,32.74,19.69,66.54
FRK2,Rhône-Alpes,2019-04-01,54.87,37.65,48.74
FRL0,Provence-Alpes-Côte d’Azur,2019-04-01,52.7,34.14,50.28
FRM0,Corse,2019-04-01,34.58,21.42,69.75
FRY1,Guadeloupe,2019-04-01,21.03,9.45,78.38
FRY2,Martinique,2019-04-01,26.65,13.05,53.98
FRY3,Guyane,2019-04-01,29.77,14.52,72.34
FRY4,La Réunion,2019-04-01,64.15,49.09,79.63
FRY5,Mayotte,2019-04-01,5.92,3.72,364.97
HR02,Panonska Hrvatska,2019-04-01,23.7,9.52,38.91
HR03,Jadranska Hrvatska,2019-04-01,22.52,11.92,41.45
HR05,Grad Zagreb,2019-04-01,40.63,17.89,19.33
HR06,Sjeverna Hrvatska,2019-04-01,22.96,12.53,34.54
HU11,Budapest,2019-04-01,99.26,40.39,11.28
HU12,Pest,2019-04-01,90.97,47.91,13.69
HU21,Közép-Dunántúl,2019-04-01,79.35,33.86,20.12
HU22,Nyugat-Dunántúl,2019-04-01,61.53,26.47,23.54
HU23,Dél-Dunántúl,2019-04-01,57.57,25.44,28.6
HU31,Észak-Magyarország,2019-04-01,82.28,39.95,19.67
HU32,Észak-Alföld,2019-04-01,75.49,34.15,22.46
HU33,Dél-Alföld,2019-04-01,64.58,27.9,22.3
IE04,Northern and Western,2019-04-01,35.43,14.29,43.59
IE05,Southern,2019-04-01,43.99,16.99,35.73
IE06,Eastern and Midland,2019-04-01,76.84,23.2,24.38
IS00,Ísland,2019-04-01,92.72,85.18,14.13
ITC1,Piemonte,2019-04-01,51.6,21.56,32.7
ITC2,Valle d’Aosta/Vallée d’Aoste,2019-04-01,28.48,7.17,43.83
ITC3,Liguria,2019-04-01,51.52,20.51,36.42
ITC4,Lombardia,2019-04-01,53.35,24.23,26.98
ITF1,Abruzzo,2019-04-01,36.5,11.8,36.7
ITF2,Molise,2019-04-01,27.65,7.78,37.99
ITF3,Campania,2019-04-01,51.24,18.63,27.64
ITF4,Puglia,2019-04-01,46.54,16.26,36.63
ITF5,Basilicata,2019-04-01,41.98,16.34,34.84
ITF6,Calabria,2019-04-01,34.11,10.9,41.53
ITG1,Sicilia,2019-04-01,51.93,20.03,40.35
ITG2,Sardegna,2019-04-01,46.23,21.76,46.07
ITH1,Provincia Autonoma di Bolzano/Bozen,2019-04-01,34.38,10.96,35.01
ITH2,Provincia Autonoma di Trento,2019-04-01,30.4,9.33,43.27
ITH3,Veneto,2019-04-01,35.93,12.96,35.33
ITH4,Friuli-Venezia Giulia,2019-04-01,36.18,11.24,41.84
ITH5,Emilia-Romagna,2019-04-01,46.2,18.22,34.78
ITI1,Toscana,2019-04-01,36.31,10.99,41.29
ITI2,Umbria,2019-04-01,36.75,13.25,46.02
ITI3,Marche,2019-04-01,31.08,9.68,41.58
ITI4,Lazio,2019-04-01,46.82,16.55,28.53
LI00,Liechtenstein,2019-04-01,75.71,42.4,16.5
LT01,Sostinės regionas,2019-04-01,66.97,61.12,17.97
LT02,Vidurio ir vakarų Lietuvos regionas,2019-04-01,57.13,50.32,20.78
LU00,Luxembourg,2019-04-01,79.25,56.88,15.4
LV00,Latvija,2019-04-01,48.52,43.34,19.49
ME00,Crna Gora,2019-04-01,28.27,5.67,23.95
MK00,Severna Makedonija,2019-04-01,22.21,10.93,27.04
MT00,Malta,2019-04-01,67.07,11.89,13.75
NL11,Groningen,2019-04-01,91.05,27.38,17.36
NL12,Friesland (NL),2019-04-01,77.22,25.3,20.32
NL13,Drenthe,2019-04-01,83.94,33.01,18.92
NL21,Overijssel,2019-04-01,87.73,51.51,12.4
NL22,Gelderland,2019-04-01,87.95,43.31,14.5
NL23,Flevoland,2019-04-01,105.78,65.34,11.47
NL31,Utrecht,2019-04-01,95.02,45.43,12.42
NL32,Noord-Holland,2019-04-01,96.24,34.08,12.7
NL33,Zuid-Holland,2019-04-01,96.59,34.07,14.38
NL34,Zeeland,2019-04-01,64.88,14.41,18.58
NL41,Noord-Brabant,2019-04-01,95.74,38.75,13.88
NL42,Limburg (NL),2019-04-01,89.87,28.77,16.04
NO02,Innlandet,2019-04-01,78.47,72.52,30.39
NO06,Trøndelag,2019-04-01,96.92,73.85,18.77
NO07,Nord-Norge,2019-04-01,85.2,72.7,20.71
NO08,Oslo og Viken,2019-04-01,102.47,63.55,14.68
NO09,Agder og Sør-Østlandet,2019-04-01,88.42,71.88,19.39
NO0A,Vestlandet,2019-04-01,93.53,80.93,18.29
NO0B,Jan Mayen and Svalbard,2019-04-01,36.17,39.87,33.93
PL21,Małopolskie,2019-04-01,54.27,18.9,33.36
PL22,Śląskie,2019-04-01,63.38,22.56,26.18
PL41,Wielkopolskie,2019-04-01,57.57,36.99,29.54
PL42,Zachodniopomorskie,2019-04-01,44.37,14.35,43.83
PL43,Lubuskie,2019-04-01,38.09,13.35,45.14
PL51,Dolnośląskie,2019-04-01,45.65,20.57,42.34
PL52,Opolskie,2019-04-01,39.99,13.48,36.78
PL61,Kujawsko-pomorskie,2019-04-01,45.82,13.41,38.7
PL62,Warmińsko-mazurskie,2019-04-01,29.94,10.93,49.23
PL63,Pomorskie,2019-04-01,57.49,17.65,32.64
PL71,Łódzkie,2019-04-01,46.61,16.48,35.12
PL72,Świętokrzyskie,2019-04-01,45.31,15.31,37.25
PL81,Lubelskie,2019-04-01,38.66,13.57,38.91
PL82,Podkarpackie,2019-04-01,42.29,16.44,31.08
PL84,Podlaskie,2019-04-01,39.94,25.13,31.99
PL91,Warszawski stołeczny,2019-04-01,82.48,21.07,23.24
PL92,Mazowiecki regionalny,2019-04-01,29.36,11.15,41.77
PT11,Norte,2019-04-01,75.2,47.41,13.41
PT15,Algarve,2019-04-01,33.57,19.06,37.19
PT16,Centro (PT),2019-04-01,61.31,41.3,22.74
PT17,Área Metropolitana de Lisboa,2019-04-01,83.64,46.64,10.8
PT18,Alentejo,2019-04-01,51.76,32.79,32.15
PT20,Região Autónoma dos Açores,2019-04-01,68.98,35.53,25.71
PT30,Região Autónoma da Madeira,2019-04-01,56.03,31.57,23.76
RO11,Nord-Vest,2019-04-01,79.48,60.69,21.6
RO12,Centru,2019-04-01,73.64,69.16,19.57
RO21,Nord-Est,2019-04-01,82.18,55.51,24.36
RO22,Sud-Est,2019-04-01,72.99,52.38,19.56
RO31,Sud-Muntenia,2019-04-01,84.3,47.54,18.94
RO32,Bucureşti-Ilfov,2019-04-01,103.45,80.33,7.72
RO41,Sud-Vest Oltenia,2019-04-01,61.35,57.48,22.13
RO42,Vest,2019-04-01,80.21,58.24,21.55
RS11,City of Belgrade,2019-04-01,49.38,10.77,13.77
RS12,Autonomous Province of Vojvodina,2019-04-01,37.62,7.78,20.77
RS21,Region Šumadije i Zapadne Srbije,2019-04-01,28.6,6.62,24.49
RS22,Region Južne i Istočne Srbije,2019-04-01,28.84,10.62,23.91
SE11,Stockholm,2019-04-01,95.28,64.01,12.12
SE12,Östra Mellansverige,2019-04-01,76.87,50,21.59
SE21,Småland med öarna,2019-04-01,70.33,52.8,25.12
SE22,Sydsverige,2019-04-01,84.36,57.79,16.78
SE23,Västsverige,2019-04-01,83.87,55.81,18.06
SE31,Norra Mellansverige,2019-04-01,72.32,47.33,21.26
SE32,Mellersta Norrland,2019-04-01,69.2,58.6,27.96
SE33,Övre Norrland,2019-04-01,66.57,57.76,30.46
SI03,Vzhodna Slovenija,2019-04-01,42.02,13.48,23.6
SI04,Zahodna Slovenija,2019-04-01,44.35,17.85,15.98
SK01,Bratislavský kraj,2019-04-01,61.86,19.1,18.47
SK02,Západné Slovensko,2019-04-01,31.23,10.34,28.91
SK03,Stredné Slovensko,2019-04-01,34.06,15.59,25.99
SK04,Východné Slovensko,2019-04-01,40.94,20.97,28.96
TR10,İstanbul,2019-04-01,23.59,5.7,20.96
TR21,"Tekirdağ, Edirne, Kırklareli",2019-04-01,19.88,3.44,27.5
TR22,"Balıkesir, Çanakkale",2019-04-01,15.87,3.2,36.86
TR31,İzmir,2019-04-01,21.58,4.23,24.32
TR32,"Aydın, Denizli, Muğla",2019-04-01,15.16,4.62,42.5
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2019-04-01,16.24,3.47,36.22
TR41,"Bursa, Eskişehir, Bilecik",2019-04-01,19.75,3.9,25.35
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2019-04-01,17.45,3.87,33.44
TR51,Ankara,2019-04-01,24.14,4.53,18.35
TR52,"Konya, Karaman",2019-04-01,18.56,3.17,31.45
TR61,"Antalya, Isparta, Burdur",2019-04-01,16.61,7.98,36.03
TR62,"Adana, Mersin",2019-04-01,20.14,3.98,29.36
TR63,"Hatay, Kahramanmaraş, Osmaniye",2019-04-01,13.77,3.81,42.99
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019-04-01,14.64,3.2,45.1
TR72,"Kayseri, Sivas, Yozgat",2019-04-01,19.32,3.73,32.86
TR81,"Zonguldak, Karabük, Bartın",2019-04-01,17.66,2.65,41.46
TR82,"Kastamonu, Çankırı, Sinop",2019-04-01,14.13,3.33,46.58
TR83,"Samsun, Tokat, Çorum, Amasya",2019-04-01,18.15,3.3,35.87
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019-04-01,16.44,4.59,48.69
TRA1,"Erzurum, Erzincan, Bayburt",2019-04-01,25.76,4.68,30.92
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2019-04-01,15.89,4.07,77.08
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2019-04-01,16.44,2.68,40.42
TRB2,"Van, Muş, Bitlis, Hakkari",2019-04-01,18.44,4.34,67.51
TRC1,"Gaziantep, Adıyaman, Kilis",2019-04-01,19.74,4.52,30.18
TRC2,"Şanlıurfa, Diyarbakır",2019-04-01,17.66,3.45,46.51
TRC3,"Mardin, Batman, Şırnak, Siirt",2019-04-01,14.85,3.39,47.35
UKC1,Tees Valley and Durham,2019-04-01,54.98,10.54,26.97
UKC2,Northumberland and Tyne and Wear,2019-04-01,49.29,11.06,27.34
UKD1,Cumbria,2019-04-01,35.61,16.5,33.86
UKD3,Greater Manchester,2019-04-01,68.52,12.66,20.62
UKD4,Lancashire,2019-04-01,53.25,13.53,25.52
UKD6,Cheshire,2019-04-01,47.61,11.14,27.39
UKD7,Merseyside,2019-04-01,70.24,11.49,22.69
UKE1,East Yorkshire and Northern Lincolnshire,2019-04-01,47.38,10.7,30.38
UKE2,North Yorkshire,2019-04-01,41.45,16.22,30.71
UKE3,South Yorkshire,2019-04-01,51.99,11.3,23.24
UKE4,West Yorkshire,2019-04-01,62.29,11.29,20.47
UKF1,Derbyshire and Nottinghamshire,2019-04-01,59.11,11.11,22.58
UKF2,"Leicestershire, Rutland and Northamptonshire",2019-04-01,61.41,13.46,21.3
UKF3,Lincolnshire,2019-04-01,41.89,10.11,32
UKG1,"Herefordshire, Worcestershire and Warwickshire",2019-04-01,46.3,11.27,25.72
UKG2,Shropshire and Staffordshire,2019-04-01,53.5,10.83,26.62
UKG3,West Midlands,2019-04-01,73.44,11.7,19.12
UKH1,East Anglia,2019-04-01,46.91,11.63,26.61
UKH2,Bedfordshire and Hertfordshire,2019-04-01,67.3,12.15,18.64
UKH3,Essex,2019-04-01,52.72,12.14,22.88
UKI3,Inner London — West,2019-04-01,57.62,23.69,21.06
UKI4,Inner London — East,2019-04-01,65.17,21.48,19.19
UKI5,Outer London — East and North East,2019-04-01,75.77,12.92,15.85
UKI6,Outer London — South,2019-04-01,74.18,12.75,15.22
UKI7,Outer London — West and North West,2019-04-01,67.17,14.89,16.65
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019-04-01,56.02,17.39,20.97
UKJ2,"Surrey, East and West Sussex",2019-04-01,55.81,11.95,20.86
UKJ3,Hampshire and Isle of Wight,2019-04-01,59.99,11.84,24.85
UKJ4,Kent,2019-04-01,54.03,11.29,22.96
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2019-04-01,57.55,17.37,26.06
UKK2,Dorset and Somerset,2019-04-01,40.99,11.9,31.76
UKK3,Cornwall and Isles of Scilly,2019-04-01,31.6,10.69,34.69
UKK4,Devon,2019-04-01,46.1,9.82,35.86
UKL1,West Wales and The Valleys,2019-04-01,37.27,10.71,33.81
UKL2,East Wales,2019-04-01,47.44,11.97,30.34
UKM5,North Eastern Scotland,2019-04-01,29.36,13.07,35.15
UKM6,Highlands and Islands,2019-04-01,27.04,9.29,42.54
UKM7,Eastern Scotland,2019-04-01,52.73,12.25,27.48
UKM8,West Central Scotland,2019-04-01,68.46,12.89,24.2
UKM9,Southern Scotland,2019-04-01,46.9,10.45,33.93
UKN0,Northern Ireland,2019-04-01,45.81,10.92,42.57
