id,name,quarter,avg_d,avg_u,avg_l
DE94,Weser-Ems,2019-07-01,55.68,20.22,25.88
DEA1,Düsseldorf,2019-07-01,76.31,21.52,17.18
DEA2,Köln,2019-07-01,61.54,18.1,18.86
DEA3,Münster,2019-07-01,73,28.35,20.06
DEA4,Detmold,2019-07-01,57.73,16.4,25.33
DEA5,Arnsberg,2019-07-01,71.24,15.09,19.94
DEB1,Koblenz,2019-07-01,51.15,14.08,23.15
DEB2,Trier,2019-07-01,48.65,14.76,26.51
DEB3,Rheinhessen-Pfalz,2019-07-01,63.87,14.83,20.61
DEC0,Saarland,2019-07-01,62.49,14.99,23.41
DED2,Dresden,2019-07-01,50.93,15.45,24.63
DED4,Chemnitz,2019-07-01,43.19,13.56,26.55
DED5,Leipzig,2019-07-01,64.42,18.25,21.19
DEE0,Sachsen-Anhalt,2019-07-01,43.03,12.17,28.23
DEF0,Schleswig-Holstein,2019-07-01,62.6,22.14,22.62
DEG0,Thüringen,2019-07-01,44.83,13.29,28.42
DK01,Hovedstaden,2019-07-01,89.92,57,13.49
DK02,Sjælland,2019-07-01,79.92,63.26,14.22
DK03,Syddanmark,2019-07-01,67.63,50.52,13.49
DK04,Midtjylland,2019-07-01,87.23,67.03,14.42
DK05,Nordjylland,2019-07-01,78.07,65.38,16.29
EE00,Eesti,2019-07-01,49.82,34.84,15.25
EL30,Attiki,2019-07-01,25.45,4.77,29.02
EL41,Voreio Aigaio,2019-07-01,14.92,2.86,74.82
EL42,Notio Aigaio,2019-07-01,16,5.8,62.17
EL43,Kriti,2019-07-01,15.46,4.59,41.79
EL51,"Anatoliki Makedonia, Thraki",2019-07-01,17.34,2.93,54.17
EL52,Kentriki Makedonia,2019-07-01,18.11,5.22,47.59
EL53,Dytiki Makedonia,2019-07-01,15.04,2.35,56.69
EL54,Ipeiros,2019-07-01,12.94,2.5,68
EL61,Thessalia,2019-07-01,17.25,3.48,51.68
EL62,Ionia Nisia,2019-07-01,11.31,3.4,78.99
EL63,Dytiki Elláda,2019-07-01,16.34,2.78,52.27
EL64,Sterea Elláda,2019-07-01,15.26,2.32,50.34
EL65,Peloponnisos,2019-07-01,16.38,3.74,52.05
ES11,Galicia,2019-07-01,74.32,62.79,45.08
ES12,Principado de Asturias,2019-07-01,81.23,57.5,32.87
ES13,Cantabria,2019-07-01,96.87,93.64,33.38
ES21,País Vasco,2019-07-01,110.79,81.94,21.24
ES22,Comunidad Foral de Navarra,2019-07-01,96.61,79.6,31.36
ES23,La Rioja,2019-07-01,110.58,93.11,30.74
ES24,Aragón,2019-07-01,87.06,82.51,34.97
ES30,Comunidad de Madrid,2019-07-01,133.88,128.21,9.06
ES41,Castilla y León,2019-07-01,94.1,83.55,35.45
ES42,Castilla-La Mancha,2019-07-01,93.81,86.58,26.47
ES43,Extremadura,2019-07-01,83.15,80.22,35.78
ES51,Cataluña,2019-07-01,97.2,94.62,23.08
ES52,Comunitat Valenciana,2019-07-01,64.51,56.57,31.76
ES53,Illes Balears,2019-07-01,57.67,49.49,33.09
ES61,Andalucía,2019-07-01,77.49,70.44,34.47
ES62,Región de Murcia,2019-07-01,72.27,61.9,31.93
ES63,Ciudad de Ceuta,2019-07-01,122.28,110.47,29.95
ES64,Ciudad de Melilla,2019-07-01,117.52,119.82,35.11
ES70,Canarias,2019-07-01,50.95,50.47,31.78
FI19,Länsi-Suomi,2019-07-01,49.92,20.91,24.67
FI1B,Helsinki-Uusimaa,2019-07-01,64.16,24.09,16.83
FI1C,Etelä-Suomi,2019-07-01,52.85,23.84,23.64
FI1D,Pohjois- ja Itä-Suomi,2019-07-01,57.64,29.48,28.11
FI20,Åland,2019-07-01,45.24,40.68,25.79
FR10,Ile-de-France,2019-07-01,111.78,85.72,16.58
FRB0,Centre — Val de Loire,2019-07-01,70.09,52.48,36.16
FRC1,Bourgogne,2019-07-01,42.52,30.73,61.37
FRC2,Franche-Comté,2019-07-01,54.89,37.62,70.45
FRD1,Basse-Normandie,2019-07-01,39.36,29.92,63.07
FRD2,Haute-Normandie,2019-07-01,52.73,36.13,40.71
FRE1,Nord-Pas de Calais,2019-07-01,94.94,76.61,24.88
FRE2,Picardie,2019-07-01,96.01,80.03,25.2
FRF1,Alsace,2019-07-01,80.38,58.37,31.84
FRF2,Champagne-Ardenne,2019-07-01,56.74,41.07,40.57
FRF3,Lorraine,2019-07-01,62.5,42.92,41.2
FRG0,Pays de la Loire,2019-07-01,57.44,42.78,41.54
FRH0,Bretagne,2019-07-01,39.49,29.33,52.11
FRI1,Aquitaine,2019-07-01,50.09,33.79,65.13
FRI2,Limousin,2019-07-01,39.08,27.37,73.75
FRI3,Poitou-Charentes,2019-07-01,32.81,20.99,64.63
FRJ1,Languedoc-Roussillon,2019-07-01,41.05,27.65,59.84
FRJ2,Midi-Pyrénées,2019-07-01,50.35,36.31,68.26
FRK1,Auvergne,2019-07-01,48.52,38.97,53.62
FRK2,Rhône-Alpes,2019-07-01,61.58,44.79,42.74
FRL0,Provence-Alpes-Côte d’Azur,2019-07-01,56.42,39.45,49.32
FRM0,Corse,2019-07-01,29.06,17.77,78.83
FRY1,Guadeloupe,2019-07-01,29.42,16.14,74.8
FRY2,Martinique,2019-07-01,35.03,20.45,38.34
FRY3,Guyane,2019-07-01,27.32,11.94,71.27
FRY4,La Réunion,2019-07-01,90.37,76.68,31.22
FRY5,Mayotte,2019-07-01,7.03,4.14,374.06
HR02,Panonska Hrvatska,2019-07-01,21.97,8.84,34.77
HR03,Jadranska Hrvatska,2019-07-01,19.72,9.56,42.24
HR05,Grad Zagreb,2019-07-01,43.49,18.59,14.25
HR06,Sjeverna Hrvatska,2019-07-01,25.14,12.33,24.82
HU11,Budapest,2019-07-01,104.69,44.14,9.98
HU12,Pest,2019-07-01,96.65,52.62,11.5
HU21,Közép-Dunántúl,2019-07-01,79.25,33.37,18.15
HU22,Nyugat-Dunántúl,2019-07-01,65.56,29.53,19.72
HU23,Dél-Dunántúl,2019-07-01,60.18,28.62,22.12
HU31,Észak-Magyarország,2019-07-01,83.55,41.98,18.01
HU32,Észak-Alföld,2019-07-01,76.48,33.43,19.86
HU33,Dél-Alföld,2019-07-01,71.53,32.76,19.78
IE04,Northern and Western,2019-07-01,43.64,16.22,36.37
IE05,Southern,2019-07-01,50.39,17.1,34.72
IE06,Eastern and Midland,2019-07-01,87.64,23.27,20.97
IS00,Ísland,2019-07-01,97.94,93.82,9.59
ITC1,Piemonte,2019-07-01,51.91,23.06,29.09
ITC2,Valle d’Aosta/Vallée d’Aoste,2019-07-01,26.48,7.55,41.37
ITC3,Liguria,2019-07-01,51.28,21.54,36.32
ITC4,Lombardia,2019-07-01,54.9,25.05,24.54
ITF1,Abruzzo,2019-07-01,34.25,12.07,39.8
ITF2,Molise,2019-07-01,26.03,7.34,36.3
ITF3,Campania,2019-07-01,50.79,19.56,25.56
ITF4,Puglia,2019-07-01,44.63,16.9,34.56
ITF5,Basilicata,2019-07-01,38.94,14.71,35.59
ITF6,Calabria,2019-07-01,34.76,11.49,44.66
ITG1,Sicilia,2019-07-01,51.84,20.43,35.63
ITG2,Sardegna,2019-07-01,40.42,18.63,48.61
ITH1,Provincia Autonoma di Bolzano/Bozen,2019-07-01,32.55,11.68,35.36
ITH2,Provincia Autonoma di Trento,2019-07-01,28.78,9.87,42.7
ITH3,Veneto,2019-07-01,36.68,13.62,32.66
ITH4,Friuli-Venezia Giulia,2019-07-01,36.53,12.22,37.91
ITH5,Emilia-Romagna,2019-07-01,47.06,19.43,30.39
ITI1,Toscana,2019-07-01,34.46,11.5,40.48
ITI2,Umbria,2019-07-01,39.29,15.98,39.52
ITI3,Marche,2019-07-01,30.29,9.36,39.87
ITI4,Lazio,2019-07-01,46.63,17.08,26.58
LI00,Liechtenstein,2019-07-01,81.53,54.18,11.12
LT01,Sostinės regionas,2019-07-01,79.23,78.87,11.36
LT02,Vidurio ir vakarų Lietuvos regionas,2019-07-01,64.01,61.74,15.93
LU00,Luxembourg,2019-07-01,88.12,60.72,13
LV00,Latvija,2019-07-01,59.24,56.68,16.11
ME00,Crna Gora,2019-07-01,28.53,5.98,25.64
MK00,Severna Makedonija,2019-07-01,21.96,10.85,28.46
MT00,Malta,2019-07-01,76.63,13.56,12.65
NL11,Groningen,2019-07-01,83.12,30.26,18.44
NL12,Friesland (NL),2019-07-01,77.63,28.05,18.5
NL13,Drenthe,2019-07-01,80.72,38.21,17.04
NL21,Overijssel,2019-07-01,85.11,57.47,11.51
NL22,Gelderland,2019-07-01,87.47,49.82,12.42
NL23,Flevoland,2019-07-01,107.37,79.12,9.54
NL31,Utrecht,2019-07-01,92.17,50.88,11.36
NL32,Noord-Holland,2019-07-01,94.82,37.49,11.4
NL33,Zuid-Holland,2019-07-01,94.43,37.77,12.87
NL34,Zeeland,2019-07-01,68.81,14.53,15.46
NL41,Noord-Brabant,2019-07-01,94.33,44.97,12.87
NL42,Limburg (NL),2019-07-01,87.55,31.45,14.81
NO02,Innlandet,2019-07-01,85.63,80.7,21.44
NO06,Trøndelag,2019-07-01,102.91,79.76,15.89
NO07,Nord-Norge,2019-07-01,90.45,76.93,17.15
NO08,Oslo og Viken,2019-07-01,106.32,69.49,12.65
NO09,Agder og Sør-Østlandet,2019-07-01,96.6,83.23,16.38
NO0A,Vestlandet,2019-07-01,97.49,84.93,15.27
NO0B,Jan Mayen and Svalbard,2019-07-01,46.36,53.55,46.13
PL21,Małopolskie,2019-07-01,66.32,21.73,22.44
PL22,Śląskie,2019-07-01,76.76,27.89,15.8
PL41,Wielkopolskie,2019-07-01,71.15,46.39,20.37
PL42,Zachodniopomorskie,2019-07-01,53.64,16.39,35.65
PL43,Lubuskie,2019-07-01,44.01,15.13,37.01
PL51,Dolnośląskie,2019-07-01,59.57,26.41,29.46
PL52,Opolskie,2019-07-01,49.23,16.16,30.94
PL61,Kujawsko-pomorskie,2019-07-01,60.53,17.18,28.63
PL62,Warmińsko-mazurskie,2019-07-01,43.1,14.76,35.72
PL63,Pomorskie,2019-07-01,63.54,20.8,27.54
PL71,Łódzkie,2019-07-01,61.06,21.71,24.23
PL72,Świętokrzyskie,2019-07-01,50.49,17.19,28.96
PL81,Lubelskie,2019-07-01,48.2,18.04,27.49
PL82,Podkarpackie,2019-07-01,45.5,17.58,24.19
PL84,Podlaskie,2019-07-01,49.14,31.61,20.23
PL91,Warszawski stołeczny,2019-07-01,102.92,26.33,14.6
PL92,Mazowiecki regionalny,2019-07-01,44.1,16.88,31.59
PT11,Norte,2019-07-01,83.9,48.61,13.53
PT15,Algarve,2019-07-01,34.8,19.33,39.59
PT16,Centro (PT),2019-07-01,67.23,42.46,22.36
PT17,Área Metropolitana de Lisboa,2019-07-01,93.81,47.27,10.17
PT18,Alentejo,2019-07-01,60.45,36.17,26.75
PT20,Região Autónoma dos Açores,2019-07-01,71.9,37.78,28.85
PT30,Região Autónoma da Madeira,2019-07-01,68.31,36.18,22.11
RO11,Nord-Vest,2019-07-01,80.51,66.53,16.17
RO12,Centru,2019-07-01,71.99,65.93,14.14
RO21,Nord-Est,2019-07-01,78.69,55.04,19.68
RO22,Sud-Est,2019-07-01,79.77,61.93,13.79
RO31,Sud-Muntenia,2019-07-01,82.32,53.59,11.17
RO32,Bucureşti-Ilfov,2019-07-01,110.42,89.07,5.57
RO41,Sud-Vest Oltenia,2019-07-01,60.85,59.14,17.52
RO42,Vest,2019-07-01,87.61,70.85,12.9
RS11,City of Belgrade,2019-07-01,50.48,11.7,12.45
RS12,Autonomous Province of Vojvodina,2019-07-01,36.65,7.91,17.29
RS21,Region Šumadije i Zapadne Srbije,2019-07-01,30.18,7.21,23.33
RS22,Region Južne i Istočne Srbije,2019-07-01,31.13,12,22.6
SE11,Stockholm,2019-07-01,103.69,71.64,8.58
SE12,Östra Mellansverige,2019-07-01,91.89,63.08,13.33
SE21,Småland med öarna,2019-07-01,77.53,60.67,20.1
SE22,Sydsverige,2019-07-01,90.85,66.29,13.21
SE23,Västsverige,2019-07-01,88.08,62.05,13.55
SE31,Norra Mellansverige,2019-07-01,78.15,54.46,17.65
SE32,Mellersta Norrland,2019-07-01,68.99,58.72,25.57
SE33,Övre Norrland,2019-07-01,67.02,65.97,26.83
SI03,Vzhodna Slovenija,2019-07-01,42.91,13.76,19.39
SI04,Zahodna Slovenija,2019-07-01,44.67,18.84,16.54
SK01,Bratislavský kraj,2019-07-01,64.59,19.76,15.87
SK02,Západné Slovensko,2019-07-01,34.6,12.65,24.26
SK03,Stredné Slovensko,2019-07-01,32.95,15.61,27.26
SK04,Východné Slovensko,2019-07-01,41.83,22.61,29.44
TR10,İstanbul,2019-07-01,23.45,5.37,19.82
TR21,"Tekirdağ, Edirne, Kırklareli",2019-07-01,20.99,3.35,29
TR22,"Balıkesir, Çanakkale",2019-07-01,15.88,3.12,37.53
TR31,İzmir,2019-07-01,21.55,4.43,24.33
TR32,"Aydın, Denizli, Muğla",2019-07-01,14.42,4.48,42.54
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2019-07-01,16.13,3.24,34.98
TR41,"Bursa, Eskişehir, Bilecik",2019-07-01,19.51,3.81,25.29
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2019-07-01,16.98,3.92,31.06
TR51,Ankara,2019-07-01,25.32,4.61,18.37
TR52,"Konya, Karaman",2019-07-01,19.32,3.24,28.53
TR61,"Antalya, Isparta, Burdur",2019-07-01,16.42,8.61,33.08
TR62,"Adana, Mersin",2019-07-01,19.66,3.76,33.43
TR63,"Hatay, Kahramanmaraş, Osmaniye",2019-07-01,13.1,4.3,43.95
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019-07-01,15.32,3.78,33.95
TR72,"Kayseri, Sivas, Yozgat",2019-07-01,18.99,3.75,28.36
TR81,"Zonguldak, Karabük, Bartın",2019-07-01,17.3,2.82,38.49
TR82,"Kastamonu, Çankırı, Sinop",2019-07-01,13.19,2.92,40.55
TR83,"Samsun, Tokat, Çorum, Amasya",2019-07-01,18.38,3.29,32.75
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019-07-01,16.97,4.58,46.2
TRA1,"Erzurum, Erzincan, Bayburt",2019-07-01,22.17,4.22,30.33
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2019-07-01,15.39,3.12,56.08
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2019-07-01,16.47,2.67,40.16
TRB2,"Van, Muş, Bitlis, Hakkari",2019-07-01,17.13,4.61,54.32
TRC1,"Gaziantep, Adıyaman, Kilis",2019-07-01,17.98,4.98,35.37
TRC2,"Şanlıurfa, Diyarbakır",2019-07-01,16.14,3.68,45.06
TRC3,"Mardin, Batman, Şırnak, Siirt",2019-07-01,14.41,2.95,56.21
UKC1,Tees Valley and Durham,2019-07-01,61.86,11.99,25.2
UKC2,Northumberland and Tyne and Wear,2019-07-01,55.64,12.6,25.02
UKD1,Cumbria,2019-07-01,38.5,17.5,32.69
UKD3,Greater Manchester,2019-07-01,69.92,14.29,19.03
UKD4,Lancashire,2019-07-01,55.16,14.21,22.85
UKD6,Cheshire,2019-07-01,49.85,11.98,24.41
UKD7,Merseyside,2019-07-01,69.58,13.52,21.02
UKE1,East Yorkshire and Northern Lincolnshire,2019-07-01,51.48,12.16,28.66
UKE2,North Yorkshire,2019-07-01,49.11,21.76,28.33
UKE3,South Yorkshire,2019-07-01,55.97,12.81,21.19
UKE4,West Yorkshire,2019-07-01,65.08,12.91,19.65
UKF1,Derbyshire and Nottinghamshire,2019-07-01,64.41,12.96,20.59
UKF2,"Leicestershire, Rutland and Northamptonshire",2019-07-01,65.15,15.3,19.35
UKF3,Lincolnshire,2019-07-01,45.48,11.21,27.69
UKG1,"Herefordshire, Worcestershire and Warwickshire",2019-07-01,50,12.98,24.66
UKG2,Shropshire and Staffordshire,2019-07-01,57.37,12.21,24.5
UKG3,West Midlands,2019-07-01,77.17,14.13,18.27
UKH1,East Anglia,2019-07-01,50.8,13.33,24.42
UKH2,Bedfordshire and Hertfordshire,2019-07-01,70.81,14.01,17.03
UKH3,Essex,2019-07-01,55.45,13.5,19.94
UKI3,Inner London — West,2019-07-01,61.94,27.18,18.45
UKI4,Inner London — East,2019-07-01,69.28,24.55,15.97
UKI5,Outer London — East and North East,2019-07-01,78.39,15.64,15.24
UKI6,Outer London — South,2019-07-01,75.97,14.6,13.83
UKI7,Outer London — West and North West,2019-07-01,70.35,16.99,14.98
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2019-07-01,59.91,20.23,18.82
UKJ2,"Surrey, East and West Sussex",2019-07-01,58.38,13.28,19.3
UKJ3,Hampshire and Isle of Wight,2019-07-01,64.15,13.66,21.69
UKJ4,Kent,2019-07-01,57.49,12.73,20.43
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2019-07-01,61.19,18.05,23.71
UKK2,Dorset and Somerset,2019-07-01,44.63,12.73,28.83
UKK3,Cornwall and Isles of Scilly,2019-07-01,31.7,10.7,34.16
UKK4,Devon,2019-07-01,49.21,10.98,32.85
UKL1,West Wales and The Valleys,2019-07-01,39.55,11.18,33.66
UKL2,East Wales,2019-07-01,52.26,13.46,27.87
UKM5,North Eastern Scotland,2019-07-01,31.31,12.33,32.93
UKM6,Highlands and Islands,2019-07-01,27.9,9.19,41.23
UKM7,Eastern Scotland,2019-07-01,59.35,14.18,25
UKM8,West Central Scotland,2019-07-01,72.12,15.01,22.93
UKM9,Southern Scotland,2019-07-01,51.65,11.68,31.46
UKN0,Northern Ireland,2019-07-01,51.6,12.33,38.06
