id,name,quarter,avg_d,avg_u,avg_l
ES11,Galicia,2022-01-01,170.81,143.03,26.47
ES12,Principado de Asturias,2022-01-01,168.36,125.84,22.53
ES13,Cantabria,2022-01-01,179.62,152.26,20
ES21,País Vasco,2022-01-01,210.28,166.63,15.41
ES22,Comunidad Foral de Navarra,2022-01-01,206.3,166.69,21.9
ES23,La Rioja,2022-01-01,205.39,151.07,17.64
ES24,Aragón,2022-01-01,178.51,145.99,23.41
ES30,Comunidad de Madrid,2022-01-01,236.41,213.7,6.51
ES41,Castilla y León,2022-01-01,189.39,158.68,19.11
ES42,Castilla-La Mancha,2022-01-01,201.09,174.45,13.1
ES43,Extremadura,2022-01-01,172.64,153.77,19.86
ES51,Cataluña,2022-01-01,195.31,178.89,11.36
ES52,Comunitat Valenciana,2022-01-01,159.76,135.28,17.77
ES53,Illes Balears,2022-01-01,158.05,134.5,25.16
ES61,Andalucía,2022-01-01,163.57,143.67,22.54
ES62,Región de Murcia,2022-01-01,157.47,136.98,19.68
ES63,Ciudad de Ceuta,2022-01-01,239.21,229.16,22.74
ES64,Ciudad de Melilla,2022-01-01,166.53,173.8,21.34
ES70,Canarias,2022-01-01,124.45,89.38,26.1
FI19,Länsi-Suomi,2022-01-01,120.27,52.01,17.27
FI1B,Helsinki-Uusimaa,2022-01-01,137.81,55.04,12.6
FI1C,Etelä-Suomi,2022-01-01,115.72,53.37,17.64
FI1D,Pohjois- ja Itä-Suomi,2022-01-01,120.8,59.55,19.35
FI20,Åland,2022-01-01,99.27,76.03,6.27
FR10,Ile-de-France,2022-01-01,230.32,176.12,8.47
FRB0,Centre — Val de Loire,2022-01-01,187.02,141.82,18.64
FRC1,Bourgogne,2022-01-01,139.72,105.97,42.55
FRC2,Franche-Comté,2022-01-01,178.58,136.38,24.47
FRD1,Basse-Normandie,2022-01-01,152.07,122.63,32.49
FRD2,Haute-Normandie,2022-01-01,182.98,143.7,16.22
FRE1,Nord-Pas de Calais,2022-01-01,232.21,175.38,11.27
FRE2,Picardie,2022-01-01,219.76,175.9,14.93
FRF1,Alsace,2022-01-01,214.01,167.37,15.65
FRF2,Champagne-Ardenne,2022-01-01,197.53,154.94,17.89
FRF3,Lorraine,2022-01-01,189.13,141.53,20.72
FRG0,Pays de la Loire,2022-01-01,172.6,137.31,22.02
FRH0,Bretagne,2022-01-01,129.76,99.12,27.89
FRI1,Aquitaine,2022-01-01,161.11,127.09,26.56
FRI2,Limousin,2022-01-01,167.08,135.65,28.1
FRI3,Poitou-Charentes,2022-01-01,158.11,127.07,32.06
FRJ1,Languedoc-Roussillon,2022-01-01,174.2,135.54,26.91
FRJ2,Midi-Pyrénées,2022-01-01,183.37,143.99,26.51
FRK1,Auvergne,2022-01-01,192.36,143.04,23.5
FRK2,Rhône-Alpes,2022-01-01,174.74,128.59,23.39
FRL0,Provence-Alpes-Côte d’Azur,2022-01-01,186.47,141.07,22.06
FRM0,Corse,2022-01-01,171.04,145.37,27.03
FRY1,Guadeloupe,2022-01-01,92.32,70,47.29
FRY2,Martinique,2022-01-01,89.95,60.19,24.49
FRY3,Guyane,2022-01-01,133.1,115.32,25.4
FRY4,La Réunion,2022-01-01,190.06,166.87,7.33
FRY5,Mayotte,2022-01-01,14.64,3.37,262.91
HR02,Panonska Hrvatska,2022-01-01,53.5,26.35,19.41
HR03,Jadranska Hrvatska,2022-01-01,59.68,29.85,19.4
HR05,Grad Zagreb,2022-01-01,110.77,56.95,9
HR06,Sjeverna Hrvatska,2022-01-01,60.23,37.42,18.42
HU11,Budapest,2022-01-01,199.08,86.66,8.05
HU12,Pest,2022-01-01,176.19,95.42,10.29
HU21,Közép-Dunántúl,2022-01-01,172.43,85.89,13.69
HU22,Nyugat-Dunántúl,2022-01-01,155.61,78.67,14.87
HU23,Dél-Dunántúl,2022-01-01,139.99,69.7,16.35
HU31,Észak-Magyarország,2022-01-01,167.9,93.55,14.74
HU32,Észak-Alföld,2022-01-01,158.21,88.8,15.59
HU33,Dél-Alföld,2022-01-01,138.22,68.77,15.89
IE04,Northern and Western,2022-01-01,105.68,30.27,20.87
IE05,Southern,2022-01-01,108.33,30.68,20.52
IE06,Eastern and Midland,2022-01-01,143.62,33.84,15.08
IS00,Ísland,2022-01-01,214.64,191.66,4.77
ITC1,Piemonte,2022-01-01,118.58,59.19,19.07
ITC2,Valle d’Aosta/Vallée d’Aoste,2022-01-01,73.3,32.17,26.15
ITC3,Liguria,2022-01-01,128.4,63.45,16.92
ITC4,Lombardia,2022-01-01,117.05,60.23,14.26
ITF1,Abruzzo,2022-01-01,106.21,55.46,23.07
ITF2,Molise,2022-01-01,101.62,51.3,23.54
ITF3,Campania,2022-01-01,110.09,50.58,18.24
ITF4,Puglia,2022-01-01,111.23,47.99,22.68
ITF5,Basilicata,2022-01-01,95.85,44.37,29.76
ITF6,Calabria,2022-01-01,81.08,30.77,31.45
ITG1,Sicilia,2022-01-01,115.5,50.96,29.93
ITG2,Sardegna,2022-01-01,105.16,56.3,28.19
ITH1,Provincia Autonoma di Bolzano/Bozen,2022-01-01,66.75,31.11,17.14
ITH2,Provincia Autonoma di Trento,2022-01-01,91.61,40.53,21.21
ITH3,Veneto,2022-01-01,86.85,39.06,20.86
ITH4,Friuli-Venezia Giulia,2022-01-01,87.44,39.27,25.23
ITH5,Emilia-Romagna,2022-01-01,114.11,53.15,20.46
ITI1,Toscana,2022-01-01,91.51,40.03,23.9
ITI2,Umbria,2022-01-01,94.98,47.11,26.35
ITI3,Marche,2022-01-01,78.56,33.63,27.58
ITI4,Lazio,2022-01-01,118.11,56.55,16.15
LI00,Liechtenstein,2022-01-01,165.9,137.86,6.11
LT01,Sostinės regionas,2022-01-01,127.37,122.54,11.33
LT02,Vidurio ir vakarų Lietuvos regionas,2022-01-01,105.05,94.98,14.2
LU00,Luxembourg,2022-01-01,167.64,107.64,9.33
LV00,Latvija,2022-01-01,110.63,95.56,14.67
ME00,Crna Gora,2022-01-01,73.55,11.48,10.6
MK00,Severna Makedonija,2022-01-01,33.18,19.78,17.28
MT00,Malta,2022-01-01,144.98,24.44,9.6
NL11,Groningen,2022-01-01,140.59,64.4,13.37
NL12,Friesland (NL),2022-01-01,143.98,91.19,12.1
NL13,Drenthe,2022-01-01,149.59,107.97,10.96
NL21,Overijssel,2022-01-01,154.2,124.1,9.28
NL22,Gelderland,2022-01-01,152.28,120.95,9.28
NL23,Flevoland,2022-01-01,174.39,155.62,7.34
NL31,Utrecht,2022-01-01,157.67,108.6,9.03
NL32,Noord-Holland,2022-01-01,157.26,77.68,9.59
NL33,Zuid-Holland,2022-01-01,152.39,76.29,10.57
NL34,Zeeland,2022-01-01,144.68,64.89,12.9
NL41,Noord-Brabant,2022-01-01,153.35,92.93,11.39
NL42,Limburg (NL),2022-01-01,141.79,64.65,14.76
NO02,Innlandet,2022-01-01,132.64,124.48,15.01
NO06,Trøndelag,2022-01-01,159.3,131.27,8.72
NO07,Nord-Norge,2022-01-01,166.05,144.73,11.48
NO08,Oslo og Viken,2022-01-01,178.46,132.77,9.39
NO09,Agder og Sør-Østlandet,2022-01-01,158.93,138.86,11.12
NO0A,Vestlandet,2022-01-01,155.95,137.4,9.55
NO0B,Jan Mayen and Svalbard,2022-01-01,86.84,88.81,34.39
PL21,Małopolskie,2022-01-01,148.35,48.9,13.37
PL22,Śląskie,2022-01-01,148.89,56.1,10.32
PL41,Wielkopolskie,2022-01-01,150.62,100.78,13.59
PL42,Zachodniopomorskie,2022-01-01,152.95,49.53,21.38
PL43,Lubuskie,2022-01-01,138.16,54.27,22.71
PL51,Dolnośląskie,2022-01-01,143.35,62.38,18.62
PL52,Opolskie,2022-01-01,108.88,39.16,19.04
PL61,Kujawsko-pomorskie,2022-01-01,144.4,50.26,19.81
PL62,Warmińsko-mazurskie,2022-01-01,143.21,48.05,21
PL63,Pomorskie,2022-01-01,150.03,51.09,18.2
PL71,Łódzkie,2022-01-01,136.64,47.28,14.09
PL72,Świętokrzyskie,2022-01-01,125.1,44.97,18
PL81,Lubelskie,2022-01-01,128.43,57.77,18.05
PL82,Podkarpackie,2022-01-01,99.4,40.02,14.37
PL84,Podlaskie,2022-01-01,108.32,60.04,13.53
PL91,Warszawski stołeczny,2022-01-01,196.56,58.95,9.72
PL92,Mazowiecki regionalny,2022-01-01,112.61,44.28,20.18
PT11,Norte,2022-01-01,169.63,74,8.81
PT15,Algarve,2022-01-01,114.11,54.24,20.82
PT16,Centro (PT),2022-01-01,144.86,67.45,12.17
PT17,Área Metropolitana de Lisboa,2022-01-01,189.95,76.46,7.39
PT18,Alentejo,2022-01-01,126.55,58.88,18.83
PT20,Região Autónoma dos Açores,2022-01-01,151.46,72.77,9.13
PT30,Região Autónoma da Madeira,2022-01-01,146.26,66.32,10.21
RO11,Nord-Vest,2022-01-01,181.57,152.74,8.95
RO12,Centru,2022-01-01,165.95,146.57,9.43
RO21,Nord-Est,2022-01-01,158.94,128.43,11.37
RO22,Sud-Est,2022-01-01,166.5,139.5,8.72
RO31,Sud-Muntenia,2022-01-01,165.91,131.47,8.35
RO32,Bucureşti-Ilfov,2022-01-01,215.26,184.68,4.87
RO41,Sud-Vest Oltenia,2022-01-01,170.01,146.13,10
RO42,Vest,2022-01-01,187.02,158.45,7.79
RS11,City of Belgrade,2022-01-01,99.09,31,9.37
RS12,Autonomous Province of Vojvodina,2022-01-01,63.68,19.61,13.74
RS21,Region Šumadije i Zapadne Srbije,2022-01-01,53.83,15.48,16.77
RS22,Region Južne i Istočne Srbije,2022-01-01,52.74,20.08,15.78
SE11,Stockholm,2022-01-01,189.36,150.75,6.85
SE12,Östra Mellansverige,2022-01-01,164.44,131.66,11.42
SE21,Småland med öarna,2022-01-01,142.84,124.76,15.34
SE22,Sydsverige,2022-01-01,158.98,126.06,11.03
SE23,Västsverige,2022-01-01,154.33,124.65,10.53
SE31,Norra Mellansverige,2022-01-01,126.5,93.96,15.19
SE32,Mellersta Norrland,2022-01-01,122.79,100.07,17.16
SE33,Övre Norrland,2022-01-01,113.8,97.85,19.3
SI03,Vzhodna Slovenija,2022-01-01,82.57,32.64,14.19
SI04,Zahodna Slovenija,2022-01-01,102.38,43.73,9.71
SK01,Bratislavský kraj,2022-01-01,139.38,42.08,10.08
SK02,Západné Slovensko,2022-01-01,87.93,32.16,15.23
SK03,Stredné Slovensko,2022-01-01,76.3,32.82,17.05
SK04,Východné Slovensko,2022-01-01,99.16,53.45,18.87
TR10,İstanbul,2022-01-01,47.73,15.69,11.25
TR21,"Tekirdağ, Edirne, Kırklareli",2022-01-01,39.16,7.07,14.47
TR22,"Balıkesir, Çanakkale",2022-01-01,31.59,6.07,22.25
TR31,İzmir,2022-01-01,44.44,8.2,14.2
TR32,"Aydın, Denizli, Muğla",2022-01-01,30.56,5.96,26.59
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2022-01-01,33.22,5.74,20.74
TR41,"Bursa, Eskişehir, Bilecik",2022-01-01,36.85,6.12,14.43
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2022-01-01,33.69,6.6,16.01
TR51,Ankara,2022-01-01,49.61,7.65,10.82
TR52,"Konya, Karaman",2022-01-01,31.01,5.45,17.51
TR61,"Antalya, Isparta, Burdur",2022-01-01,35.25,8.82,19.18
TR62,"Adana, Mersin",2022-01-01,38.92,6.19,20.34
TR63,"Hatay, Kahramanmaraş, Osmaniye",2022-01-01,22.86,6.96,27.67
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2022-01-01,29,6.58,18.53
TR72,"Kayseri, Sivas, Yozgat",2022-01-01,40.95,6.68,19.11
TR81,"Zonguldak, Karabük, Bartın",2022-01-01,29.04,5.36,19.04
TR82,"Kastamonu, Çankırı, Sinop",2022-01-01,27.62,5.49,17.86
TR83,"Samsun, Tokat, Çorum, Amasya",2022-01-01,34.97,6.55,18.95
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2022-01-01,36.47,6.81,25.6
TRA1,"Erzurum, Erzincan, Bayburt",2022-01-01,34.66,7.85,23.24
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2022-01-01,27.61,5.82,37.27
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2022-01-01,29.17,5.49,29.86
TRB2,"Van, Muş, Bitlis, Hakkari",2022-01-01,31.64,11.06,31.08
TRC1,"Gaziantep, Adıyaman, Kilis",2022-01-01,28.65,6.84,24.64
TRC2,"Şanlıurfa, Diyarbakır",2022-01-01,31.62,6.84,26.61
TRC3,"Mardin, Batman, Şırnak, Siirt",2022-01-01,27.24,5.43,26.38
UKC1,Tees Valley and Durham,2022-01-01,132.43,41.86,22.78
UKC2,Northumberland and Tyne and Wear,2022-01-01,109.44,23.32,22.89
UKD1,Cumbria,2022-01-01,66,30.3,26.64
UKD3,Greater Manchester,2022-01-01,120.26,24.97,16.7
UKD4,Lancashire,2022-01-01,98.98,25.31,19.18
UKD6,Cheshire,2022-01-01,96.25,23.79,19.75
UKD7,Merseyside,2022-01-01,124.87,24.11,18.67
UKE1,East Yorkshire and Northern Lincolnshire,2022-01-01,95.11,20.64,25.39
UKE2,North Yorkshire,2022-01-01,84.39,34.04,22.56
UKE3,South Yorkshire,2022-01-01,105.86,22.9,19.53
UKE4,West Yorkshire,2022-01-01,122.86,33.82,16.82
UKF1,Derbyshire and Nottinghamshire,2022-01-01,116.6,22.71,20.25
UKF2,"Leicestershire, Rutland and Northamptonshire",2022-01-01,123.76,32.64,17.26
UKF3,Lincolnshire,2022-01-01,90.24,26,23.94
UKG1,"Herefordshire, Worcestershire and Warwickshire",2022-01-01,98.18,25.59,18.49
UKG2,Shropshire and Staffordshire,2022-01-01,101.55,20.03,19.49
UKG3,West Midlands,2022-01-01,137.81,28.86,18.67
UKH1,East Anglia,2022-01-01,96.99,30.38,16.62
UKH2,Bedfordshire and Hertfordshire,2022-01-01,125.46,24.93,15.09
UKH3,Essex,2022-01-01,108.77,32.52,14.72
UKI3,Inner London — West,2022-01-01,121.82,60.71,13.71
UKI4,Inner London — East,2022-01-01,140.07,64.74,13.41
UKI5,Outer London — East and North East,2022-01-01,137.04,28.83,13.59
UKI6,Outer London — South,2022-01-01,131.8,31.58,12.99
UKI7,Outer London — West and North West,2022-01-01,123.68,34.09,12.92
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2022-01-01,117.18,46.94,14.07
UKJ2,"Surrey, East and West Sussex",2022-01-01,105.22,25.61,15.87
UKJ3,Hampshire and Isle of Wight,2022-01-01,117,33.86,16.89
UKJ4,Kent,2022-01-01,108.27,26.58,15.25
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2022-01-01,113.02,33.4,20.1
UKK2,Dorset and Somerset,2022-01-01,84.82,30.45,21.09
UKK3,Cornwall and Isles of Scilly,2022-01-01,65.46,19.15,23.2
UKK4,Devon,2022-01-01,89.12,19.6,26.17
UKL1,West Wales and The Valleys,2022-01-01,80.58,19.34,22.13
UKL2,East Wales,2022-01-01,96.79,24.1,21.2
UKM5,North Eastern Scotland,2022-01-01,84.57,49.13,28.46
UKM6,Highlands and Islands,2022-01-01,52.39,17.99,34.26
UKM7,Eastern Scotland,2022-01-01,118.37,30.09,26.23
UKM8,West Central Scotland,2022-01-01,130.45,27.02,26.99
UKM9,Southern Scotland,2022-01-01,100.33,21.42,31.45
UKN0,Northern Ireland,2022-01-01,109.7,28.23,34.58
