id,name,quarter,avg_d,avg_u,avg_l
DE14,Tübingen,2020-10-01,82.07,17.26,22.5
DE21,Oberbayern,2020-10-01,92.07,26.63,14.04
DE22,Niederbayern,2020-10-01,68.67,21.84,17.85
DE23,Oberpfalz,2020-10-01,73.31,20.72,19.28
DE24,Oberfranken,2020-10-01,76.99,20.9,19.15
DE25,Mittelfranken,2020-10-01,88.12,25.59,17.37
DE26,Unterfranken,2020-10-01,79.72,23.23,18.68
DE27,Schwaben,2020-10-01,83.15,20.68,18
DE30,Berlin,2020-10-01,96.57,20.7,20.33
DE40,Brandenburg,2020-10-01,69.02,18.69,20.44
DE50,Bremen,2020-10-01,108.43,21.6,21.03
DE60,Hamburg,2020-10-01,100.76,23.76,14.08
DE71,Darmstadt,2020-10-01,101.62,22.33,13.89
DE72,Gießen,2020-10-01,77.89,22.88,15.15
DE73,Kassel,2020-10-01,78.83,32.02,20.06
DE80,Mecklenburg-Vorpommern,2020-10-01,63.9,20.74,23.68
DE91,Braunschweig,2020-10-01,82.26,31.97,21.59
DE92,Hannover,2020-10-01,82.14,28.11,23.36
DE93,Lüneburg,2020-10-01,92.52,30.06,20.9
DE94,Weser-Ems,2020-10-01,73.99,28.34,23.82
DEA1,Düsseldorf,2020-10-01,102.57,27.82,14.09
DEA2,Köln,2020-10-01,90.89,27,14.93
DEA3,Münster,2020-10-01,97.64,36.9,16.81
DEA4,Detmold,2020-10-01,81.43,27.39,21.05
DEA5,Arnsberg,2020-10-01,93.77,20.9,17
DEB1,Koblenz,2020-10-01,72.21,18.58,21.68
DEB2,Trier,2020-10-01,63.49,20.13,24.15
DEB3,Rheinhessen-Pfalz,2020-10-01,89.58,21.79,18.7
DEC0,Saarland,2020-10-01,81.08,19.65,20.99
DED2,Dresden,2020-10-01,61.2,18.21,22.98
DED4,Chemnitz,2020-10-01,56.45,16.03,22.47
DED5,Leipzig,2020-10-01,78.68,24.6,19.73
DEE0,Sachsen-Anhalt,2020-10-01,60.37,17.43,22.44
DEF0,Schleswig-Holstein,2020-10-01,94.79,31.29,15.95
DEG0,Thüringen,2020-10-01,55.24,16.35,25.29
DK01,Hovedstaden,2020-10-01,147.4,95.84,11.25
DK02,Sjælland,2020-10-01,141.52,116.62,9.67
DK03,Syddanmark,2020-10-01,119.91,100.1,10.65
DK04,Midtjylland,2020-10-01,144.04,108.65,10.88
DK05,Nordjylland,2020-10-01,129.19,104.36,12
EE00,Eesti,2020-10-01,66.03,51.59,10.01
EL30,Attiki,2020-10-01,33.4,6.35,22.65
EL41,Voreio Aigaio,2020-10-01,20.49,4.24,58.28
EL42,Notio Aigaio,2020-10-01,22.96,4.89,71.83
EL43,Kriti,2020-10-01,19.32,3.73,33.79
EL51,"Anatoliki Makedonia, Thraki",2020-10-01,24.62,4.38,38.3
EL52,Kentriki Makedonia,2020-10-01,27.25,7.53,29.7
EL53,Dytiki Makedonia,2020-10-01,18.38,3.28,38.78
EL54,Ipeiros,2020-10-01,20.32,3.56,44.09
EL61,Thessalia,2020-10-01,23.01,3.81,38.77
EL62,Ionia Nisia,2020-10-01,18.05,3.52,52.84
EL63,Dytiki Elláda,2020-10-01,21.43,3.63,37.2
EL64,Sterea Elláda,2020-10-01,21.02,3.41,37.79
EL65,Peloponnisos,2020-10-01,20.42,3.85,36.67
ES11,Galicia,2020-10-01,106.2,93.16,27.23
ES12,Principado de Asturias,2020-10-01,107.18,79.59,23.71
ES13,Cantabria,2020-10-01,117.02,106.41,27.28
ES21,País Vasco,2020-10-01,139.01,100.87,16.8
ES22,Comunidad Foral de Navarra,2020-10-01,140.38,124.69,22.35
ES23,La Rioja,2020-10-01,145.69,125.08,18.44
ES24,Aragón,2020-10-01,97.9,92.71,24.88
ES30,Comunidad de Madrid,2020-10-01,172.75,160.37,7.25
ES41,Castilla y León,2020-10-01,131.32,115.04,22.16
ES42,Castilla-La Mancha,2020-10-01,131.17,123.69,16
ES43,Extremadura,2020-10-01,107.07,108.39,28.99
ES51,Cataluña,2020-10-01,146.57,135.15,13.64
ES52,Comunitat Valenciana,2020-10-01,105.29,93.16,19.56
ES53,Illes Balears,2020-10-01,117.88,103.29,23.49
ES61,Andalucía,2020-10-01,109.53,104.69,25.86
ES62,Región de Murcia,2020-10-01,104.38,96.45,22.58
ES63,Ciudad de Ceuta,2020-10-01,170.56,158.35,29.42
ES64,Ciudad de Melilla,2020-10-01,134.22,146.66,28.93
ES70,Canarias,2020-10-01,74.8,76.8,28.08
FI19,Länsi-Suomi,2020-10-01,69.37,31.05,19.05
FI1B,Helsinki-Uusimaa,2020-10-01,88.67,33.53,13.83
FI1C,Etelä-Suomi,2020-10-01,75.8,34.56,19.17
FI1D,Pohjois- ja Itä-Suomi,2020-10-01,86.34,51.71,20.48
FI20,Åland,2020-10-01,76.47,65.24,7.19
FR10,Ile-de-France,2020-10-01,174.78,139.17,9.67
FRB0,Centre — Val de Loire,2020-10-01,120.04,93.07,23.18
FRC1,Bourgogne,2020-10-01,85.15,63.7,39.36
FRC2,Franche-Comté,2020-10-01,111.41,86.85,32.52
FRD1,Basse-Normandie,2020-10-01,89.38,74.06,33.93
FRD2,Haute-Normandie,2020-10-01,91.91,70.48,28.4
FRE1,Nord-Pas de Calais,2020-10-01,154.14,127.09,14.78
FRE2,Picardie,2020-10-01,147.34,130.78,16.79
FRF1,Alsace,2020-10-01,131.66,110.32,19.8
FRF2,Champagne-Ardenne,2020-10-01,121.38,93.56,25.56
FRF3,Lorraine,2020-10-01,101.14,72.71,29.07
FRG0,Pays de la Loire,2020-10-01,102.23,87.97,26.45
FRH0,Bretagne,2020-10-01,82.94,67.15,32.28
FRI1,Aquitaine,2020-10-01,95.29,73.16,32.95
FRI2,Limousin,2020-10-01,78.03,60.79,39.53
FRI3,Poitou-Charentes,2020-10-01,82.22,66.56,33.66
FRJ1,Languedoc-Roussillon,2020-10-01,104.5,89.01,35.32
FRJ2,Midi-Pyrénées,2020-10-01,111.54,92.35,35.96
FRK1,Auvergne,2020-10-01,97.18,80.83,31.49
FRK2,Rhône-Alpes,2020-10-01,117.71,95.87,24.2
FRL0,Provence-Alpes-Côte d’Azur,2020-10-01,124.71,100.04,26.02
FRM0,Corse,2020-10-01,76.7,66.73,38.96
FRY1,Guadeloupe,2020-10-01,52.34,40.64,54.99
FRY2,Martinique,2020-10-01,52.71,42.67,26.06
FRY3,Guyane,2020-10-01,91.81,84.6,38.91
FRY4,La Réunion,2020-10-01,131.81,139.21,9.28
FRY5,Mayotte,2020-10-01,10.54,3.44,307.87
HR02,Panonska Hrvatska,2020-10-01,28.9,13.25,26.09
HR03,Jadranska Hrvatska,2020-10-01,30.36,13.52,25.63
HR05,Grad Zagreb,2020-10-01,56.23,25.88,12.93
HR06,Sjeverna Hrvatska,2020-10-01,29.97,16.79,22.12
HU11,Budapest,2020-10-01,139.26,63.95,8.25
HU12,Pest,2020-10-01,119.04,72.38,10.54
HU21,Közép-Dunántúl,2020-10-01,107.03,55.99,14.42
HU22,Nyugat-Dunántúl,2020-10-01,94.59,46.2,16.63
HU23,Dél-Dunántúl,2020-10-01,81.96,40.68,17.61
HU31,Észak-Magyarország,2020-10-01,108.68,64.02,14.17
HU32,Észak-Alföld,2020-10-01,95.09,52.15,16.27
HU33,Dél-Alföld,2020-10-01,86.37,44.63,18.24
IE04,Northern and Western,2020-10-01,61.27,21.83,25.64
IE05,Southern,2020-10-01,66.67,23.14,23.54
IE06,Eastern and Midland,2020-10-01,101.51,28.57,16.67
IS00,Ísland,2020-10-01,165.17,153.53,5.18
ITC1,Piemonte,2020-10-01,66.6,31.87,22.98
ITC2,Valle d’Aosta/Vallée d’Aoste,2020-10-01,40.76,14.42,26.82
ITC3,Liguria,2020-10-01,78.66,36.14,19.89
ITC4,Lombardia,2020-10-01,73.35,35.44,17.68
ITF1,Abruzzo,2020-10-01,56.86,24.9,27.6
ITF2,Molise,2020-10-01,53.98,22.31,27.72
ITF3,Campania,2020-10-01,66.68,28.19,19.62
ITF4,Puglia,2020-10-01,65.62,29.09,29.33
ITF5,Basilicata,2020-10-01,56.28,24.83,33.75
ITF6,Calabria,2020-10-01,47.79,17.91,36.49
ITG1,Sicilia,2020-10-01,72.61,31.22,29.5
ITG2,Sardegna,2020-10-01,64.42,33.88,31.84
ITH1,Provincia Autonoma di Bolzano/Bozen,2020-10-01,45.06,18.09,21.73
ITH2,Provincia Autonoma di Trento,2020-10-01,44.99,16.45,32.31
ITH3,Veneto,2020-10-01,48.9,19.89,25.95
ITH4,Friuli-Venezia Giulia,2020-10-01,47,18.5,33
ITH5,Emilia-Romagna,2020-10-01,63.19,27.68,25.06
ITI1,Toscana,2020-10-01,51.61,19.72,27.38
ITI2,Umbria,2020-10-01,55.92,25.15,30.98
ITI3,Marche,2020-10-01,46.05,17.21,30.67
ITI4,Lazio,2020-10-01,69.23,28.43,18.79
LI00,Liechtenstein,2020-10-01,114.69,87.25,8.77
LT01,Sostinės regionas,2020-10-01,97.32,100.71,9.88
LT02,Vidurio ir vakarų Lietuvos regionas,2020-10-01,81.05,79.37,13.65
LU00,Luxembourg,2020-10-01,125.96,85.56,10.73
LV00,Latvija,2020-10-01,72.44,71.57,15.43
ME00,Crna Gora,2020-10-01,53.63,8.68,13.99
MK00,Severna Makedonija,2020-10-01,24.85,14.44,22.68
MT00,Malta,2020-10-01,97.54,15.1,10.91
NL11,Groningen,2020-10-01,102.82,43.16,13.14
NL12,Friesland (NL),2020-10-01,104.05,64.33,13.55
NL13,Drenthe,2020-10-01,107.44,72.52,11.05
NL21,Overijssel,2020-10-01,107.73,88.06,9.28
NL22,Gelderland,2020-10-01,109.53,78.39,9.98
NL23,Flevoland,2020-10-01,139.63,118.6,7.73
NL31,Utrecht,2020-10-01,116.68,76.66,9.07
NL32,Noord-Holland,2020-10-01,119.78,56.06,10.01
NL33,Zuid-Holland,2020-10-01,113.68,55.57,10.99
NL34,Zeeland,2020-10-01,99.38,33.06,12.7
NL41,Noord-Brabant,2020-10-01,113.02,70.68,11.33
NL42,Limburg (NL),2020-10-01,89.73,41.38,14.12
NO02,Innlandet,2020-10-01,91.87,98.09,17.63
NO06,Trøndelag,2020-10-01,131.45,109.45,8.76
NO07,Nord-Norge,2020-10-01,125.86,119.93,10.53
NO08,Oslo og Viken,2020-10-01,143.14,99.4,9.23
NO09,Agder og Sør-Østlandet,2020-10-01,123.9,110.6,11.76
NO0A,Vestlandet,2020-10-01,128.51,112.11,9.74
NO0B,Jan Mayen and Svalbard,2020-10-01,39.59,43.6,69.95
PL21,Małopolskie,2020-10-01,92.55,34.74,15.82
PL22,Śląskie,2020-10-01,99.31,41.31,13.06
PL41,Wielkopolskie,2020-10-01,98.83,69.48,14.94
PL42,Zachodniopomorskie,2020-10-01,84.74,32.4,23.85
PL43,Lubuskie,2020-10-01,71.7,30.17,29
PL51,Dolnośląskie,2020-10-01,83.05,38.15,24.08
PL52,Opolskie,2020-10-01,70.91,25.65,21.06
PL61,Kujawsko-pomorskie,2020-10-01,76.44,25.51,24.39
PL62,Warmińsko-mazurskie,2020-10-01,68.44,25.93,27.05
PL63,Pomorskie,2020-10-01,88.65,33.76,20.86
PL71,Łódzkie,2020-10-01,79.94,29.16,18.54
PL72,Świętokrzyskie,2020-10-01,69.54,28.51,31.53
PL81,Lubelskie,2020-10-01,61.29,23.52,25.77
PL82,Podkarpackie,2020-10-01,63.47,27.52,18.02
PL84,Podlaskie,2020-10-01,70.96,45.99,20.35
PL91,Warszawski stołeczny,2020-10-01,123.39,38.43,12.65
PL92,Mazowiecki regionalny,2020-10-01,53.99,21.54,27.59
PT11,Norte,2020-10-01,116.3,56.46,10.48
PT15,Algarve,2020-10-01,64.48,34.65,30.81
PT16,Centro (PT),2020-10-01,93.45,51.7,16.54
PT17,Área Metropolitana de Lisboa,2020-10-01,126.88,57.23,8.75
PT18,Alentejo,2020-10-01,79.54,46.15,21.95
PT20,Região Autónoma dos Açores,2020-10-01,103.79,48.77,16.34
PT30,Região Autónoma da Madeira,2020-10-01,98.64,54.62,10.56
RO11,Nord-Vest,2020-10-01,118.74,97.74,10.58
RO12,Centru,2020-10-01,102.95,97.8,11.25
RO21,Nord-Est,2020-10-01,106.2,88,17.09
RO22,Sud-Est,2020-10-01,104.43,90.01,10.44
RO31,Sud-Muntenia,2020-10-01,105.08,81.61,9.15
RO32,Bucureşti-Ilfov,2020-10-01,152.24,129.18,4.47
RO41,Sud-Vest Oltenia,2020-10-01,107.38,99.55,11
RO42,Vest,2020-10-01,126.9,107.29,9.09
RS11,City of Belgrade,2020-10-01,70.78,21.62,10.59
RS12,Autonomous Province of Vojvodina,2020-10-01,45.46,12.7,15.21
RS21,Region Šumadije i Zapadne Srbije,2020-10-01,38.15,10.11,17.56
RS22,Region Južne i Istočne Srbije,2020-10-01,39.23,15.57,16.17
SE11,Stockholm,2020-10-01,147.3,118.84,6.97
SE12,Östra Mellansverige,2020-10-01,125.88,90.88,11.86
SE21,Småland med öarna,2020-10-01,101.37,95.29,14.53
SE22,Sydsverige,2020-10-01,117.53,95.24,10.55
SE23,Västsverige,2020-10-01,123.63,94.89,10.26
SE31,Norra Mellansverige,2020-10-01,107.62,75.99,16.04
SE32,Mellersta Norrland,2020-10-01,94.19,82.21,18.94
SE33,Övre Norrland,2020-10-01,91.26,91.78,18.65
SI03,Vzhodna Slovenija,2020-10-01,62.48,25.33,15.41
SI04,Zahodna Slovenija,2020-10-01,70.11,32.03,10.82
SK01,Bratislavský kraj,2020-10-01,92.66,29,11.23
SK02,Západné Slovensko,2020-10-01,48.93,17.69,18.35
SK03,Stredné Slovensko,2020-10-01,45.85,24.13,18.78
SK04,Východné Slovensko,2020-10-01,62.63,37.19,21.56
TR10,İstanbul,2020-10-01,27.99,6.49,14.53
TR21,"Tekirdağ, Edirne, Kırklareli",2020-10-01,26.96,6.04,18.44
TR22,"Balıkesir, Çanakkale",2020-10-01,20.83,4.71,27.22
TR31,İzmir,2020-10-01,25.92,5.36,20.8
TR32,"Aydın, Denizli, Muğla",2020-10-01,18.01,4.62,34.71
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",2020-10-01,17.8,4.16,29.38
TR41,"Bursa, Eskişehir, Bilecik",2020-10-01,21.88,4.44,19.66
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",2020-10-01,19.94,4.74,24.01
TR51,Ankara,2020-10-01,28.86,5.65,14.46
TR52,"Konya, Karaman",2020-10-01,23.42,4.18,22.25
TR61,"Antalya, Isparta, Burdur",2020-10-01,22.67,6.39,25.51
TR62,"Adana, Mersin",2020-10-01,23.35,5.09,24.08
TR63,"Hatay, Kahramanmaraş, Osmaniye",2020-10-01,13.24,5.46,35.88
TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2020-10-01,17.36,4.34,28.65
TR72,"Kayseri, Sivas, Yozgat",2020-10-01,23.86,4.93,24.66
TR81,"Zonguldak, Karabük, Bartın",2020-10-01,20.73,4.05,27.27
TR82,"Kastamonu, Çankırı, Sinop",2020-10-01,16.98,4.26,42.59
TR83,"Samsun, Tokat, Çorum, Amasya",2020-10-01,20.14,4.44,28.59
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2020-10-01,20.01,5.18,35.22
TRA1,"Erzurum, Erzincan, Bayburt",2020-10-01,25.55,4.55,22.98
TRA2,"Ağrı, Kars, Iğdır, Ardahan",2020-10-01,18.26,5.38,43.76
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2020-10-01,17.99,4.41,36.95
TRB2,"Van, Muş, Bitlis, Hakkari",2020-10-01,17.46,5.31,46.08
TRC1,"Gaziantep, Adıyaman, Kilis",2020-10-01,19.98,5.49,29.38
TRC2,"Şanlıurfa, Diyarbakır",2020-10-01,19.24,5.52,35.43
TRC3,"Mardin, Batman, Şırnak, Siirt",2020-10-01,16.78,4.46,41.97
UKC1,Tees Valley and Durham,2020-10-01,74.3,16.27,22.16
UKC2,Northumberland and Tyne and Wear,2020-10-01,68.84,15.69,21.88
UKD1,Cumbria,2020-10-01,44.32,19.66,25.29
UKD3,Greater Manchester,2020-10-01,78.13,17.7,16.33
UKD4,Lancashire,2020-10-01,64.73,18.55,19.08
UKD6,Cheshire,2020-10-01,59.16,16.07,20.43
UKD7,Merseyside,2020-10-01,78.56,17.46,17.83
UKE1,East Yorkshire and Northern Lincolnshire,2020-10-01,64.12,15.57,22.71
UKE2,North Yorkshire,2020-10-01,59.22,26.44,23.26
UKE3,South Yorkshire,2020-10-01,65.54,15.36,18.97
UKE4,West Yorkshire,2020-10-01,77.64,19.01,16.11
UKF1,Derbyshire and Nottinghamshire,2020-10-01,72.22,15.46,17.61
UKF2,"Leicestershire, Rutland and Northamptonshire",2020-10-01,76.98,19.84,16.36
UKF3,Lincolnshire,2020-10-01,53.19,13.78,22.07
UKG1,"Herefordshire, Worcestershire and Warwickshire",2020-10-01,63.12,16.45,19.42
UKG2,Shropshire and Staffordshire,2020-10-01,65.81,14.91,19.99
UKG3,West Midlands,2020-10-01,93.33,19.35,15.03
UKH1,East Anglia,2020-10-01,61.14,18.16,17.37
UKH2,Bedfordshire and Hertfordshire,2020-10-01,82.55,17.43,14.1
UKH3,Essex,2020-10-01,70.56,21.33,15.45
UKI3,Inner London — West,2020-10-01,85.2,36.09,12.29
UKI4,Inner London — East,2020-10-01,88.71,32.27,12.3
UKI5,Outer London — East and North East,2020-10-01,93.62,19.13,12.44
UKI6,Outer London — South,2020-10-01,88.84,19.6,12.51
UKI7,Outer London — West and North West,2020-10-01,86.02,20.18,11.8
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",2020-10-01,77.87,32.78,14.13
UKJ2,"Surrey, East and West Sussex",2020-10-01,67.69,16.13,16.28
UKJ3,Hampshire and Isle of Wight,2020-10-01,76.31,19.25,17.32
UKJ4,Kent,2020-10-01,69.69,17.7,16.28
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",2020-10-01,76.12,23.4,18.88
UKK2,Dorset and Somerset,2020-10-01,54.62,21.31,22.6
UKK3,Cornwall and Isles of Scilly,2020-10-01,40.85,14.03,24.32
UKK4,Devon,2020-10-01,60.85,14.35,24.71
UKL1,West Wales and The Valleys,2020-10-01,50.73,14.1,23.75
UKL2,East Wales,2020-10-01,62.75,16.19,24.67
UKM5,North Eastern Scotland,2020-10-01,51.11,29.43,25.32
UKM6,Highlands and Islands,2020-10-01,34.31,11.11,29.82
UKM7,Eastern Scotland,2020-10-01,77.32,19.95,20.64
UKM8,West Central Scotland,2020-10-01,86.9,18.84,18.79
UKM9,Southern Scotland,2020-10-01,62.77,14.85,26.38
UKN0,Northern Ireland,2020-10-01,64.22,17.85,32.74
